treeModel rep method clockModel mse
D750_11_10 rep018 Blnorm lognorm 1.19527
D750_11_10 rep019 Blnorm exp 28.0055
D750_11_10 rep019 Blnorm gamma 1.01979
D750_11_10 rep019 Blnorm lognorm 1.34491
D750_11_10 rep019 Blnorm exp 28.0055
D750_11_10 rep019 Blnorm gamma 1.01979
D750_11_10 rep019 Blnorm lognorm 1.34491
D750_11_10 rep020 Blnorm exp 28.2036
D750_11_10 rep020 Blnorm gamma 1.8767
D750_11_10 rep020 Blnorm lognorm 1.63701
D750_11_10 rep020 Blnorm exp 28.2036
D750_11_10 rep020 Blnorm gamma 1.8767
D750_11_10 rep020 Blnorm lognorm 1.63701
D750_11_10 rep021 Blnorm exp 35.1424
D750_11_10 rep021 Blnorm gamma 1.85716
D750_11_10 rep021 Blnorm lognorm 0.934834
D750_11_10 rep021 Blnorm exp 35.1424
D750_11_10 rep021 Blnorm gamma 1.85716
D750_11_10 rep021 Blnorm lognorm 0.934834
D750_11_10 rep022 Blnorm exp 85.5046
D750_11_10 rep022 Blnorm gamma 1.42953
D750_11_10 rep022 Blnorm lognorm 3.25506
D750_11_10 rep022 Blnorm exp 85.5046
D750_11_10 rep022 Blnorm gamma 1.42953
D750_11_10 rep022 Blnorm lognorm 3.25506
D750_11_10 rep023 Blnorm exp 8.84541
D750_11_10 rep023 Blnorm gamma 1.05668
D750_11_10 rep023 Blnorm lognorm 2.39152
D750_11_10 rep023 Blnorm exp 8.84541
D750_11_10 rep023 Blnorm gamma 1.05668
D750_11_10 rep023 Blnorm lognorm 2.39152
D750_11_10 rep024 Blnorm exp 31.47
D750_11_10 rep024 Blnorm gamma 1.81094
D750_11_10 rep024 Blnorm lognorm 1.31008
D750_11_10 rep024 Blnorm exp 31.47
D750_11_10 rep024 Blnorm gamma 1.81094
D750_11_10 rep024 Blnorm lognorm 1.31008
D750_11_10 rep025 Blnorm exp 37.0421
D750_11_10 rep025 Blnorm gamma 3.42405
D750_11_10 rep025 Blnorm lognorm 0.800232
D750_11_10 rep025 Blnorm exp 37.0421
D750_11_10 rep025 Blnorm gamma 3.42405
D750_11_10 rep025 Blnorm lognorm 0.800232
D750_11_10 rep026 Blnorm exp 21.7285
D750_11_10 rep026 Blnorm gamma 1.79786
D750_11_10 rep026 Blnorm lognorm 0.969135
D750_11_10 rep026 Blnorm exp 21.7285
D750_11_10 rep026 Blnorm gamma 1.79786
D750_11_10 rep026 Blnorm lognorm 0.969135
D750_11_10 rep027 Blnorm exp 37.0105
D750_11_10 rep027 Blnorm gamma 2.46183
D750_11_10 rep027 Blnorm lognorm 1.24113
D750_11_10 rep027 Blnorm exp 37.0105
D750_11_10 rep027 Blnorm gamma 2.46183
D750_11_10 rep027 Blnorm lognorm 1.24113
D750_11_10 rep028 Blnorm exp 87.636
D750_11_10 rep028 Blnorm gamma 1.52175
D750_11_10 rep028 Blnorm lognorm 1.08445
D750_11_10 rep028 Blnorm exp 87.636
D750_11_10 rep028 Blnorm gamma 1.52175
D750_11_10 rep028 Blnorm lognorm 1.08445
D750_11_10 rep029 Blnorm exp 28.2197
D750_11_10 rep029 Blnorm gamma 1.82395
D750_11_10 rep029 Blnorm lognorm 1.18344
D750_11_10 rep029 Blnorm exp 28.2197
D750_11_10 rep029 Blnorm gamma 1.82395
D750_11_10 rep029 Blnorm lognorm 1.18344
D750_11_10 rep030 Blnorm exp 37.1937
D750_11_10 rep030 Blnorm gamma 1.0826
D750_11_10 rep030 Blnorm lognorm 0.882133
D750_11_10 rep030 Blnorm exp 37.1937
D750_11_10 rep030 Blnorm gamma 1.0826
D750_11_10 rep030 Blnorm lognorm 0.882133
D750_11_10 rep031 Blnorm exp 91.8279
D750_11_10 rep031 Blnorm gamma 1.94646
D750_11_10 rep031 Blnorm lognorm 0.919352
D750_11_10 rep031 Blnorm exp 91.8279
D750_11_10 rep031 Blnorm gamma 1.94646
D750_11_10 rep031 Blnorm lognorm 0.919352
D750_11_10 rep032 Blnorm exp 50.3555
D750_11_10 rep032 Blnorm gamma 2.37691
D750_11_10 rep032 Blnorm lognorm 1.55467
D750_11_10 rep032 Blnorm exp 50.3555
D750_11_10 rep032 Blnorm gamma 2.37691
D750_11_10 rep032 Blnorm lognorm 1.55467
D750_11_10 rep033 Blnorm exp 24.4355
D750_11_10 rep033 Blnorm gamma 1.47548
D750_11_10 rep033 Blnorm lognorm 2.68835
D750_11_10 rep033 Blnorm exp 24.4355
D750_11_10 rep033 Blnorm gamma 1.47548
D750_11_10 rep033 Blnorm lognorm 2.68835
D750_11_10 rep034 Blnorm exp 19.2776
D750_11_10 rep034 Blnorm gamma 1.45491
D750_11_10 rep034 Blnorm lognorm 2.42133
D750_11_10 rep034 Blnorm exp 19.2776
D750_11_10 rep034 Blnorm gamma 1.45491
D750_11_10 rep034 Blnorm lognorm 2.42133
D750_11_10 rep035 Blnorm exp 25.9154
D750_11_10 rep035 Blnorm gamma 1.45931
D750_11_10 rep035 Blnorm lognorm 1.06963
D750_11_10 rep035 Blnorm exp 25.9154
D750_11_10 rep035 Blnorm gamma 1.45931
D750_11_10 rep035 Blnorm lognorm 1.06963
D750_11_10 rep036 Blnorm exp 49.874
D750_11_10 rep036 Blnorm gamma 1.42319
D750_11_10 rep036 Blnorm lognorm 1.42555
D750_11_10 rep036 Blnorm exp 49.874
D750_11_10 rep036 Blnorm gamma 1.42319
D750_11_10 rep036 Blnorm lognorm 1.42555
D750_11_10 rep037 Blnorm exp 33.7048
D750_11_10 rep037 Blnorm gamma 1.02139
D750_11_10 rep037 Blnorm lognorm 2.96069
D750_11_10 rep037 Blnorm exp 33.7048
D750_11_10 rep037 Blnorm gamma 1.02139
D750_11_10 rep037 Blnorm lognorm 2.96069
D750_11_10 rep038 Blnorm exp 33.6144
D750_11_10 rep038 Blnorm gamma 1.04885
D750_11_10 rep038 Blnorm lognorm 1.47647
D750_11_10 rep038 Blnorm exp 33.6144
D750_11_10 rep038 Blnorm gamma 1.04885
D750_11_10 rep038 Blnorm lognorm 1.47647
D750_11_10 rep039 Blnorm exp 71.5442
D750_11_10 rep039 Blnorm gamma 2.10641
D750_11_10 rep039 Blnorm lognorm 2.46671
D750_11_10 rep039 Blnorm exp 71.5442
D750_11_10 rep039 Blnorm gamma 2.10641
D750_11_10 rep039 Blnorm lognorm 2.46671
D750_11_10 rep040 Blnorm exp 56.2551
D750_11_10 rep040 Blnorm gamma 3.81492
D750_11_10 rep040 Blnorm lognorm 1.9717
D750_11_10 rep040 Blnorm exp 56.2551
D750_11_10 rep040 Blnorm gamma 3.81492
D750_11_10 rep040 Blnorm lognorm 1.9717
D750_11_10 rep041 Blnorm exp 68.1948
D750_11_10 rep041 Blnorm gamma 1.7282
D750_11_10 rep041 Blnorm lognorm 1.42062
D750_11_10 rep041 Blnorm exp 68.1948
D750_11_10 rep041 Blnorm gamma 1.7282
D750_11_10 rep041 Blnorm lognorm 1.42062
D750_11_10 rep042 Blnorm exp 24.8861
D750_11_10 rep042 Blnorm gamma 1.95724
D750_11_10 rep042 Blnorm lognorm 0.828876
D750_11_10 rep042 Blnorm exp 24.8861
D750_11_10 rep042 Blnorm gamma 1.95724
D750_11_10 rep042 Blnorm lognorm 0.828876
D750_11_10 rep043 Blnorm exp 27.3992
D750_11_10 rep043 Blnorm gamma 1.9122
D750_11_10 rep043 Blnorm lognorm 2.86308
D750_11_10 rep043 Blnorm exp 27.3992
D750_11_10 rep043 Blnorm gamma 1.9122
D750_11_10 rep043 Blnorm lognorm 2.86308
D750_11_10 rep044 Blnorm exp 50.4055
D750_11_10 rep044 Blnorm gamma 1.27089
D750_11_10 rep044 Blnorm lognorm 1.54082
D750_11_10 rep044 Blnorm exp 50.4055
D750_11_10 rep044 Blnorm gamma 1.27089
D750_11_10 rep044 Blnorm lognorm 1.54082
D750_11_10 rep045 Blnorm exp 58.7551
D750_11_10 rep045 Blnorm gamma 2.79879
D750_11_10 rep045 Blnorm lognorm 1.68429
D750_11_10 rep045 Blnorm exp 58.7551
D750_11_10 rep045 Blnorm gamma 2.79879
D750_11_10 rep045 Blnorm lognorm 1.68429
D750_11_10 rep046 Blnorm exp 72.5975
D750_11_10 rep046 Blnorm gamma 1.27976
D750_11_10 rep046 Blnorm lognorm 1.2848
D750_11_10 rep046 Blnorm exp 72.5975
D750_11_10 rep046 Blnorm gamma 1.27976
D750_11_10 rep046 Blnorm lognorm 1.2848
D750_11_10 rep047 Blnorm exp 54.9553
D750_11_10 rep047 Blnorm gamma 1.62559
D750_11_10 rep047 Blnorm lognorm 1.06842
D750_11_10 rep047 Blnorm exp 54.9553
D750_11_10 rep047 Blnorm gamma 1.62559
D750_11_10 rep047 Blnorm lognorm 1.06842
D750_11_10 rep048 Blnorm exp 9.66782
D750_11_10 rep048 Blnorm gamma 1.58397
D750_11_10 rep048 Blnorm lognorm 1.29062
D750_11_10 rep048 Blnorm exp 9.66782
D750_11_10 rep048 Blnorm gamma 1.58397
D750_11_10 rep048 Blnorm lognorm 1.29062
D750_11_10 rep049 Blnorm exp 40.7406
D750_11_10 rep049 Blnorm gamma 1.56
D750_11_10 rep049 Blnorm lognorm 1.39711
D750_11_10 rep049 Blnorm exp 40.7406
D750_11_10 rep049 Blnorm gamma 1.56
D750_11_10 rep049 Blnorm lognorm 1.39711
D750_11_10 rep050 Blnorm exp 58.5153
D750_11_10 rep050 Blnorm gamma 2.02912
D750_11_10 rep050 Blnorm lognorm 1.46127
D750_11_10 rep050 Blnorm exp 58.5153
D750_11_10 rep050 Blnorm gamma 2.02912
D750_11_10 rep050 Blnorm lognorm 1.46127
D750_11_10 rep051 Blnorm exp 17.5115
D750_11_10 rep051 Blnorm gamma 1.52445
D750_11_10 rep051 Blnorm lognorm 0.867939
D750_11_10 rep051 Blnorm exp 17.5115
D750_11_10 rep051 Blnorm gamma 1.52445
D750_11_10 rep051 Blnorm lognorm 0.867939
D750_11_10 rep052 Blnorm exp 58.9342
D750_11_10 rep052 Blnorm gamma 4.07825
D750_11_10 rep052 Blnorm lognorm 1.89423
D750_11_10 rep052 Blnorm exp 58.9342
D750_11_10 rep052 Blnorm gamma 4.07825
D750_11_10 rep052 Blnorm lognorm 1.89423
D750_11_10 rep053 Blnorm exp 87.7555
D750_11_10 rep053 Blnorm gamma 1.63914
D750_11_10 rep053 Blnorm lognorm 1.62107
D750_11_10 rep053 Blnorm exp 87.7555
D750_11_10 rep053 Blnorm gamma 1.63914
D750_11_10 rep053 Blnorm lognorm 1.62107
D750_11_10 rep054 Blnorm exp 47.5793
D750_11_10 rep054 Blnorm gamma 2.83487
D750_11_10 rep054 Blnorm lognorm 1.95617
D750_11_10 rep054 Blnorm exp 47.5793
D750_11_10 rep054 Blnorm gamma 2.83487
D750_11_10 rep054 Blnorm lognorm 1.95617
D750_11_10 rep055 Blnorm exp 20.9638
D750_11_10 rep055 Blnorm gamma 2.32681
D750_11_10 rep055 Blnorm lognorm 1.21004
D750_11_10 rep055 Blnorm exp 20.9638
D750_11_10 rep055 Blnorm gamma 2.32681
D750_11_10 rep055 Blnorm lognorm 1.21004
D750_11_10 rep056 Blnorm exp 74.3269
D750_11_10 rep056 Blnorm gamma 1.98885
D750_11_10 rep056 Blnorm lognorm 0.72941
D750_11_10 rep056 Blnorm exp 74.3269
D750_11_10 rep056 Blnorm gamma 1.98885
D750_11_10 rep056 Blnorm lognorm 0.72941
D750_11_10 rep057 Blnorm exp 19.9301
D750_11_10 rep057 Blnorm gamma 1.50187
D750_11_10 rep057 Blnorm lognorm 2.27372
D750_11_10 rep057 Blnorm exp 19.9301
D750_11_10 rep057 Blnorm gamma 1.50187
D750_11_10 rep057 Blnorm lognorm 2.27372
D750_11_10 rep058 Blnorm exp 97.3406
D750_11_10 rep058 Blnorm gamma 1.7078
D750_11_10 rep058 Blnorm lognorm 1.95636
D750_11_10 rep058 Blnorm exp 97.3406
D750_11_10 rep058 Blnorm gamma 1.7078
D750_11_10 rep058 Blnorm lognorm 1.95636
D750_11_10 rep059 Blnorm exp 33.1611
D750_11_10 rep059 Blnorm gamma 2.15036
D750_11_10 rep059 Blnorm lognorm 0.766186
D750_11_10 rep059 Blnorm exp 33.1611
D750_11_10 rep059 Blnorm gamma 2.15036
D750_11_10 rep059 Blnorm lognorm 0.766186
D750_11_10 rep060 Blnorm exp 22.3449
D750_11_10 rep060 Blnorm gamma 1.21845
D750_11_10 rep060 Blnorm lognorm 2.30155
D750_11_10 rep060 Blnorm exp 22.3449
D750_11_10 rep060 Blnorm gamma 1.21845
D750_11_10 rep060 Blnorm lognorm 2.30155
D750_11_10 rep061 Blnorm exp 84.2051
D750_11_10 rep061 Blnorm gamma 1.26916
D750_11_10 rep061 Blnorm lognorm 1.96323
D750_11_10 rep061 Blnorm exp 84.2051
D750_11_10 rep061 Blnorm gamma 1.26916
D750_11_10 rep061 Blnorm lognorm 1.96323
D750_11_10 rep062 Blnorm exp 58.7582
D750_11_10 rep062 Blnorm gamma 1.63784
D750_11_10 rep062 Blnorm lognorm 1.59562
D750_11_10 rep062 Blnorm exp 58.7582
D750_11_10 rep062 Blnorm gamma 1.63784
D750_11_10 rep062 Blnorm lognorm 1.59562
D750_11_10 rep063 Blnorm exp 24.9232
D750_11_10 rep063 Blnorm gamma 1.02778
D750_11_10 rep063 Blnorm lognorm 1.30898
D750_11_10 rep063 Blnorm exp 24.9232
D750_11_10 rep063 Blnorm gamma 1.02778
D750_11_10 rep063 Blnorm lognorm 1.30898
D750_11_10 rep064 Blnorm exp 108.384
D750_11_10 rep064 Blnorm gamma 1.86563
D750_11_10 rep064 Blnorm lognorm 1.62219
D750_11_10 rep064 Blnorm exp 108.384
D750_11_10 rep064 Blnorm gamma 1.86563
D750_11_10 rep064 Blnorm lognorm 1.62219
D750_11_10 rep065 Blnorm exp 119.504
D750_11_10 rep065 Blnorm gamma 1.19771
D750_11_10 rep065 Blnorm lognorm 1.50132
D750_11_10 rep065 Blnorm exp 119.504
D750_11_10 rep065 Blnorm gamma 1.19771
D750_11_10 rep065 Blnorm lognorm 1.50132
D750_11_10 rep066 Blnorm exp 87.0746
D750_11_10 rep066 Blnorm gamma 1.59875
D750_11_10 rep066 Blnorm lognorm 1.80049
D750_11_10 rep066 Blnorm exp 87.0746
D750_11_10 rep066 Blnorm gamma 1.59875
D750_11_10 rep066 Blnorm lognorm 1.80049
D750_11_10 rep067 Blnorm exp 100.792
D750_11_10 rep067 Blnorm gamma 1.17926
D750_11_10 rep067 Blnorm lognorm 1.29447
D750_11_10 rep067 Blnorm exp 100.792
D750_11_10 rep067 Blnorm gamma 1.17926
D750_11_10 rep067 Blnorm lognorm 1.29447
D750_11_10 rep068 Blnorm exp 99.0154
D750_11_10 rep068 Blnorm gamma 1.53385
D750_11_10 rep068 Blnorm lognorm 2.02109
D750_11_10 rep068 Blnorm exp 99.0154
D750_11_10 rep068 Blnorm gamma 1.53385
D750_11_10 rep068 Blnorm lognorm 2.02109
D750_11_10 rep069 Blnorm exp 22.8083
D750_11_10 rep069 Blnorm gamma 2.53103
D750_11_10 rep069 Blnorm lognorm 1.23756
D750_11_10 rep069 Blnorm exp 22.8083
D750_11_10 rep069 Blnorm gamma 2.53103
D750_11_10 rep069 Blnorm lognorm 1.23756
D750_11_10 rep070 Blnorm exp 22.216
D750_11_10 rep070 Blnorm gamma 1.97372
D750_11_10 rep070 Blnorm lognorm 1.87351
D750_11_10 rep070 Blnorm exp 22.216
D750_11_10 rep070 Blnorm gamma 1.97372
D750_11_10 rep070 Blnorm lognorm 1.87351
D750_11_10 rep071 Blnorm exp 32.6987
D750_11_10 rep071 Blnorm gamma 2.06194
D750_11_10 rep071 Blnorm lognorm 1.52441
D750_11_10 rep071 Blnorm exp 32.6987
D750_11_10 rep071 Blnorm gamma 2.06194
D750_11_10 rep071 Blnorm lognorm 1.52441
D750_11_10 rep072 Blnorm exp 23.0554
D750_11_10 rep072 Blnorm gamma 1.73101
D750_11_10 rep072 Blnorm lognorm 1.71009
D750_11_10 rep072 Blnorm exp 23.0554
D750_11_10 rep072 Blnorm gamma 1.73101
D750_11_10 rep072 Blnorm lognorm 1.71009
D750_11_10 rep073 Blnorm exp 43.0463
D750_11_10 rep073 Blnorm gamma 3.21108
D750_11_10 rep073 Blnorm lognorm 1.38275
D750_11_10 rep073 Blnorm exp 43.0463
D750_11_10 rep073 Blnorm gamma 3.21108
D750_11_10 rep073 Blnorm lognorm 1.38275
D750_11_10 rep074 Blnorm exp 38.914
D750_11_10 rep074 Blnorm gamma 1.70228
D750_11_10 rep074 Blnorm lognorm 2.06333
D750_11_10 rep074 Blnorm exp 38.914
D750_11_10 rep074 Blnorm gamma 1.70228
D750_11_10 rep074 Blnorm lognorm 2.06333
D750_11_10 rep075 Blnorm exp 54.1311
D750_11_10 rep075 Blnorm gamma 1.56128
D750_11_10 rep075 Blnorm lognorm 1.52916
D750_11_10 rep075 Blnorm exp 54.1311
D750_11_10 rep075 Blnorm gamma 1.56128
D750_11_10 rep075 Blnorm lognorm 1.52916
D750_11_10 rep076 Blnorm exp 90.5049
D750_11_10 rep076 Blnorm gamma 2.51008
D750_11_10 rep076 Blnorm lognorm 2.2851
D750_11_10 rep076 Blnorm exp 90.5049
D750_11_10 rep076 Blnorm gamma 2.51008
D750_11_10 rep076 Blnorm lognorm 2.2851
D750_11_10 rep077 Blnorm exp 45.884
D750_11_10 rep077 Blnorm gamma 4.666
D750_11_10 rep077 Blnorm lognorm 4.50196
D750_11_10 rep077 Blnorm exp 45.884
D750_11_10 rep077 Blnorm gamma 4.666
D750_11_10 rep077 Blnorm lognorm 4.50196
D750_11_10 rep078 Blnorm exp 45.0721
D750_11_10 rep078 Blnorm gamma 1.48182
D750_11_10 rep078 Blnorm lognorm 1.63614
D750_11_10 rep078 Blnorm exp 45.0721
D750_11_10 rep078 Blnorm gamma 1.48182
D750_11_10 rep078 Blnorm lognorm 1.63614
D750_11_10 rep079 Blnorm exp 61.1782
D750_11_10 rep079 Blnorm gamma 2.3313
D750_11_10 rep079 Blnorm lognorm 4.79254
D750_11_10 rep079 Blnorm exp 61.1782
D750_11_10 rep079 Blnorm gamma 2.3313
D750_11_10 rep079 Blnorm lognorm 4.79254
D750_11_10 rep080 Blnorm exp 36.0917
D750_11_10 rep080 Blnorm gamma 1.71156
D750_11_10 rep080 Blnorm lognorm 1.02213
D750_11_10 rep080 Blnorm exp 36.0917
D750_11_10 rep080 Blnorm gamma 1.71156
D750_11_10 rep080 Blnorm lognorm 1.02213
D750_11_10 rep081 Blnorm exp 90.5675
D750_11_10 rep081 Blnorm gamma 2.12793
D750_11_10 rep081 Blnorm lognorm 1.94605
D750_11_10 rep081 Blnorm exp 90.5675
D750_11_10 rep081 Blnorm gamma 2.12793
D750_11_10 rep081 Blnorm lognorm 1.94605
D750_11_10 rep082 Blnorm exp 65.3287
D750_11_10 rep082 Blnorm gamma 1.6013
D750_11_10 rep082 Blnorm lognorm 1.13935
D750_11_10 rep082 Blnorm exp 65.3287
D750_11_10 rep082 Blnorm gamma 1.6013
D750_11_10 rep082 Blnorm lognorm 1.13935
D750_11_10 rep083 Blnorm exp 66.0378
D750_11_10 rep083 Blnorm gamma 2.96901
D750_11_10 rep083 Blnorm lognorm 1.28991
D750_11_10 rep083 Blnorm exp 66.0378
D750_11_10 rep083 Blnorm gamma 2.96901
D750_11_10 rep083 Blnorm lognorm 1.28991
D750_11_10 rep084 Blnorm exp 22.5599
D750_11_10 rep084 Blnorm gamma 1.75736
D750_11_10 rep084 Blnorm lognorm 1.50513
D750_11_10 rep084 Blnorm exp 22.5599
D750_11_10 rep084 Blnorm gamma 1.75736
D750_11_10 rep084 Blnorm lognorm 1.50513
D750_11_10 rep085 Blnorm exp 25.0558
D750_11_10 rep085 Blnorm gamma 1.64402
D750_11_10 rep085 Blnorm lognorm 0.946218
D750_11_10 rep085 Blnorm exp 25.0558
D750_11_10 rep085 Blnorm gamma 1.64402
D750_11_10 rep085 Blnorm lognorm 0.946218
D750_11_10 rep086 Blnorm exp 15.2904
D750_11_10 rep086 Blnorm gamma 1.68553
D750_11_10 rep086 Blnorm lognorm 1.23721
D750_11_10 rep086 Blnorm exp 15.2904
D750_11_10 rep086 Blnorm gamma 1.68553
D750_11_10 rep086 Blnorm lognorm 1.23721
D750_11_10 rep087 Blnorm exp 25.138
D750_11_10 rep087 Blnorm gamma 1.33145
D750_11_10 rep087 Blnorm lognorm 1.33978
D750_11_10 rep087 Blnorm exp 25.138
D750_11_10 rep087 Blnorm gamma 1.33145
D750_11_10 rep087 Blnorm lognorm 1.33978
D750_11_10 rep088 Blnorm exp 11.7629
D750_11_10 rep088 Blnorm gamma 1.71587
D750_11_10 rep088 Blnorm lognorm 1.00157
D750_11_10 rep088 Blnorm exp 11.7629
D750_11_10 rep088 Blnorm gamma 1.71587
D750_11_10 rep088 Blnorm lognorm 1.00157
D750_11_10 rep089 Blnorm exp 84.062
D750_11_10 rep089 Blnorm gamma 1.76112
D750_11_10 rep089 Blnorm lognorm 1.02901
D750_11_10 rep089 Blnorm exp 84.062
D750_11_10 rep089 Blnorm gamma 1.76112
D750_11_10 rep089 Blnorm lognorm 1.02901
D750_11_10 rep090 Blnorm exp 25.7829
D750_11_10 rep090 Blnorm gamma 1.2067
D750_11_10 rep090 Blnorm lognorm 1.02704
D750_11_10 rep090 Blnorm exp 25.7829
D750_11_10 rep090 Blnorm gamma 1.2067
D750_11_10 rep090 Blnorm lognorm 1.02704
D750_11_10 rep091 Blnorm exp 37.9303
D750_11_10 rep091 Blnorm gamma 1.23343
D750_11_10 rep091 Blnorm lognorm 1.09378
D750_11_10 rep091 Blnorm exp 37.9303
D750_11_10 rep091 Blnorm gamma 1.23343
D750_11_10 rep091 Blnorm lognorm 1.09378
D750_11_10 rep092 Blnorm exp 55.0511
D750_11_10 rep092 Blnorm gamma 1.09397
D750_11_10 rep092 Blnorm lognorm 1.36761
D750_11_10 rep092 Blnorm exp 55.0511
D750_11_10 rep092 Blnorm gamma 1.09397
D750_11_10 rep092 Blnorm lognorm 1.36761
D750_11_10 rep093 Blnorm exp 53.6163
D750_11_10 rep093 Blnorm gamma 2.47654
D750_11_10 rep093 Blnorm lognorm 1.52314
D750_11_10 rep093 Blnorm exp 53.6163
D750_11_10 rep093 Blnorm gamma 2.47654
D750_11_10 rep093 Blnorm lognorm 1.52314
D750_11_10 rep094 Blnorm exp 31.4542
D750_11_10 rep094 Blnorm gamma 0.759075
D750_11_10 rep094 Blnorm lognorm 1.25731
D750_11_10 rep094 Blnorm exp 31.4542
D750_11_10 rep094 Blnorm gamma 0.759075
D750_11_10 rep094 Blnorm lognorm 1.25731
D750_11_10 rep095 Blnorm exp 9.24611
D750_11_10 rep095 Blnorm gamma 1.15681
D750_11_10 rep095 Blnorm lognorm 1.24883
D750_11_10 rep095 Blnorm exp 9.24611
D750_11_10 rep095 Blnorm gamma 1.15681
D750_11_10 rep095 Blnorm lognorm 1.24883
D750_11_10 rep096 Blnorm exp 28.3187
D750_11_10 rep096 Blnorm gamma 1.47781
D750_11_10 rep096 Blnorm lognorm 1.10544
D750_11_10 rep096 Blnorm exp 28.3187
D750_11_10 rep096 Blnorm gamma 1.47781
D750_11_10 rep096 Blnorm lognorm 1.10544
D750_11_10 rep097 Blnorm exp 34.8345
D750_11_10 rep097 Blnorm gamma 1.62374
D750_11_10 rep097 Blnorm lognorm 1.33914
D750_11_10 rep097 Blnorm exp 34.8345
D750_11_10 rep097 Blnorm gamma 1.62374
D750_11_10 rep097 Blnorm lognorm 1.33914
D750_11_10 rep098 Blnorm exp 29.5272
D750_11_10 rep098 Blnorm gamma 0.999516
D750_11_10 rep098 Blnorm lognorm 2.12761
D750_11_10 rep098 Blnorm exp 29.5272
D750_11_10 rep098 Blnorm gamma 0.999516
D750_11_10 rep098 Blnorm lognorm 2.12761
D750_11_10 rep099 Blnorm exp 26.9954
D750_11_10 rep099 Blnorm gamma 1.33062
D750_11_10 rep099 Blnorm lognorm 1.61821
D750_11_10 rep099 Blnorm exp 26.9954
D750_11_10 rep099 Blnorm gamma 1.33062
D750_11_10 rep099 Blnorm lognorm 1.61821
D750_11_10 rep100 Blnorm exp 36.6792
D750_11_10 rep100 Blnorm gamma 1.3204
D750_11_10 rep100 Blnorm lognorm 1.24099
D750_11_10 rep100 Blnorm exp 36.6792
D750_11_10 rep100 Blnorm gamma 1.3204
D750_11_10 rep100 Blnorm lognorm 1.24099
D750_3_25 rep001 Blnorm exp 1529.53
D750_3_25 rep001 Blnorm gamma 16.3625
D750_3_25 rep001 Blnorm lognorm 15.577
D750_3_25 rep001 Blnorm exp 1529.53
D750_3_25 rep001 Blnorm gamma 16.3625
D750_3_25 rep001 Blnorm lognorm 15.577
D750_3_25 rep002 Blnorm exp 508.155
D750_3_25 rep002 Blnorm gamma 22.3472
D750_3_25 rep002 Blnorm lognorm 99.5196
D750_3_25 rep002 Blnorm exp 508.155
D750_3_25 rep002 Blnorm gamma 22.3472
D750_3_25 rep002 Blnorm lognorm 99.5196
D750_3_25 rep003 Blnorm exp 1686.49
D750_3_25 rep003 Blnorm gamma 63.693
D750_3_25 rep003 Blnorm lognorm 38.8093
D750_3_25 rep003 Blnorm exp 1686.49
D750_3_25 rep003 Blnorm gamma 63.693
D750_3_25 rep003 Blnorm lognorm 38.8093
D750_3_25 rep004 Blnorm exp 711.845
D750_3_25 rep004 Blnorm gamma 20.7841
D750_3_25 rep004 Blnorm lognorm 16.5307
D750_3_25 rep004 Blnorm exp 711.845
D750_3_25 rep004 Blnorm gamma 20.7841
D750_3_25 rep004 Blnorm lognorm 16.5307
D750_3_25 rep005 Blnorm exp 269.647
D750_3_25 rep005 Blnorm gamma 39.3135
D750_3_25 rep005 Blnorm lognorm 39.2253
D750_3_25 rep005 Blnorm exp 269.647
D750_3_25 rep005 Blnorm gamma 39.3135
D750_3_25 rep005 Blnorm lognorm 39.2253
D750_3_25 rep006 Blnorm exp 1273.21
D750_3_25 rep006 Blnorm gamma 10.1066
D750_3_25 rep006 Blnorm lognorm 46.1152
D750_3_25 rep006 Blnorm exp 1273.21
D750_3_25 rep006 Blnorm gamma 10.1066
D750_3_25 rep006 Blnorm lognorm 46.1152
D750_3_25 rep007 Blnorm exp 1634.51
D750_3_25 rep007 Blnorm gamma 29.2547
D750_3_25 rep007 Blnorm lognorm 38.5276
D750_3_25 rep007 Blnorm exp 1634.51
D750_3_25 rep007 Blnorm gamma 29.2547
D750_3_25 rep007 Blnorm lognorm 38.5276
D750_3_25 rep008 Blnorm exp 697.909
D750_3_25 rep008 Blnorm gamma 11.1162
D750_3_25 rep008 Blnorm lognorm 28.9636
D750_3_25 rep008 Blnorm exp 697.909
D750_3_25 rep008 Blnorm gamma 11.1162
D750_3_25 rep008 Blnorm lognorm 28.9636
D750_3_25 rep009 Blnorm exp 168.237
D750_3_25 rep009 Blnorm gamma 19.6518
D750_3_25 rep009 Blnorm lognorm 24.1178
D750_3_25 rep009 Blnorm exp 168.237
D750_3_25 rep009 Blnorm gamma 19.6518
D750_3_25 rep009 Blnorm lognorm 24.1178
D750_3_25 rep010 Blnorm exp 2609.34
D750_3_25 rep010 Blnorm gamma 13.9087
D750_3_25 rep010 Blnorm lognorm 106.597
D750_3_25 rep010 Blnorm exp 2609.34
D750_3_25 rep010 Blnorm gamma 13.9087
D750_3_25 rep010 Blnorm lognorm 106.597
D750_3_25 rep011 Blnorm exp 1064.52
D750_3_25 rep011 Blnorm gamma 30.3781
D750_3_25 rep011 Blnorm lognorm 7.58482
D750_3_25 rep011 Blnorm exp 1064.52
D750_3_25 rep011 Blnorm gamma 30.3781
D750_3_25 rep011 Blnorm lognorm 7.58482
D750_3_25 rep012 Blnorm exp 2834.93
D750_3_25 rep012 Blnorm gamma 70.1775
