treeModel rep method clockModel tmrca
D995_11_10 rep027 Bstrict trilnorm 0.0598765058853753
D995_11_10 rep027 Bstrict trilnormvex -0.7826488505645807
D995_11_10 rep028 Bstrict quartlnorm -0.004295987048774874
D995_11_10 rep028 Bstrict trilnormcave 0.4855078456087262
D995_11_10 rep028 Bstrict trilnorm 0.5355047296469013
D995_11_10 rep028 Bstrict trilnormvex 0.07380468624767983
D995_11_10 rep029 Bstrict quartlnorm 0.12662035310488567
D995_11_10 rep029 Bstrict trilnormcave 0.5664568574559115
D995_11_10 rep029 Bstrict trilnorm -0.20857472904902785
D995_11_10 rep029 Bstrict trilnormvex 0.2873235266849679
D995_11_10 rep030 Bstrict quartlnorm -1.2584836522061482
D995_11_10 rep030 Bstrict trilnormcave 0.4324219079795464
D995_11_10 rep030 Bstrict trilnorm 0.2937824527385895
D995_11_10 rep030 Bstrict trilnormvex 0.13978395098417717
D995_11_10 rep031 Bstrict quartlnorm 0.44674196309732356
D995_11_10 rep031 Bstrict trilnormcave 0.4271949129862098
D995_11_10 rep031 Bstrict trilnorm 0.3593294450725729
D995_11_10 rep031 Bstrict trilnormvex -0.13849524534576768
D995_11_10 rep032 Bstrict quartlnorm -1.0263068311779562
D995_11_10 rep032 Bstrict trilnormcave 0.5179695143217826
D995_11_10 rep032 Bstrict trilnorm -0.11292173868973107
D995_11_10 rep032 Bstrict trilnormvex -0.7342337008796196
D995_11_10 rep033 Bstrict quartlnorm -0.02844212390139267
D995_11_10 rep033 Bstrict trilnormcave 0.12582020894422935
D995_11_10 rep033 Bstrict trilnorm -0.2665524196192236
D995_11_10 rep033 Bstrict trilnormvex 0.21910559903609084
D995_11_10 rep034 Bstrict quartlnorm -1.270486622534007
D995_11_10 rep034 Bstrict trilnormcave 0.3337869233976065
D995_11_10 rep034 Bstrict trilnorm -0.0458081675117199
D995_11_10 rep034 Bstrict trilnormvex 0.44454010812663125
D995_11_10 rep035 Bstrict quartlnorm 0.5430173021694755
D995_11_10 rep035 Bstrict trilnormcave -0.4562116102766808
D995_11_10 rep035 Bstrict trilnorm -0.1971020105260466
D995_11_10 rep035 Bstrict trilnormvex 0.70908374705359
D995_11_10 rep036 Bstrict quartlnorm -0.5176163863948736
D995_11_10 rep036 Bstrict trilnormcave -0.08514304369036196
D995_11_10 rep036 Bstrict trilnorm 0.006357361857164789
D995_11_10 rep036 Bstrict trilnormvex -0.24338217015955144
D995_11_10 rep037 Bstrict quartlnorm -0.7061124236325036
D995_11_10 rep037 Bstrict trilnormcave 0.08230651610367246
D995_11_10 rep037 Bstrict trilnorm -1.1668963822851208
D995_11_10 rep037 Bstrict trilnormvex -0.7885517676354141
D995_11_10 rep038 Bstrict quartlnorm 0.09265088187367954
D995_11_10 rep038 Bstrict trilnormcave -0.038523636349589385
D995_11_10 rep038 Bstrict trilnorm -0.899913964239109
D995_11_10 rep038 Bstrict trilnormvex 0.16672862968068736
D995_11_10 rep039 Bstrict quartlnorm 0.34362916013310785
D995_11_10 rep039 Bstrict trilnormcave -0.32099554364275484
D995_11_10 rep039 Bstrict trilnorm 0.7125311387500821
D995_11_10 rep039 Bstrict trilnormvex -0.5603972571563245
D995_11_10 rep040 Bstrict quartlnorm 0.5080973064040684
D995_11_10 rep040 Bstrict trilnormcave 0.12935958347072285
D995_11_10 rep040 Bstrict trilnorm -0.23664928721532352
D995_11_10 rep040 Bstrict trilnormvex 0.05163109207956773
D995_11_10 rep041 Bstrict quartlnorm 0.26502750024811683
D995_11_10 rep041 Bstrict trilnormcave -0.15020745036164151
D995_11_10 rep041 Bstrict trilnorm -0.27405078953081125
D995_11_10 rep041 Bstrict trilnormvex -1.2441275066941668
D995_11_10 rep042 Bstrict quartlnorm -0.2275232561008329
D995_11_10 rep042 Bstrict trilnormcave -1.2028271077577621
D995_11_10 rep042 Bstrict trilnorm 0.3780921753376858
D995_11_10 rep042 Bstrict trilnormvex -0.25684846855323373
D995_11_10 rep043 Bstrict quartlnorm 0.2876135889302527
D995_11_10 rep043 Bstrict trilnormcave 0.3899327914541646
D995_11_10 rep043 Bstrict trilnorm -0.1511301901389585
D995_11_10 rep043 Bstrict trilnormvex 0.34075125936225314
D995_11_10 rep044 Bstrict quartlnorm -0.35561810577923647
D995_11_10 rep044 Bstrict trilnormcave 0.2380978044761839
D995_11_10 rep044 Bstrict trilnorm 0.4521179587158115
D995_11_10 rep044 Bstrict trilnormvex -0.0591311745521772
D995_11_10 rep045 Bstrict quartlnorm 0.11731788791784259
D995_11_10 rep045 Bstrict trilnormcave -0.13234759273724572
D995_11_10 rep045 Bstrict trilnorm 0.49942077744130825
D995_11_10 rep045 Bstrict trilnormvex -0.16982737277139687
D995_11_10 rep046 Bstrict quartlnorm -0.630579991434101
D995_11_10 rep046 Bstrict trilnormcave -0.4945453324336476
D995_11_10 rep046 Bstrict trilnorm 0.5969852800897874
D995_11_10 rep046 Bstrict trilnormvex -1.236440530817251
D995_11_10 rep047 Bstrict quartlnorm -0.8056599248989719
D995_11_10 rep047 Bstrict trilnormcave -0.007580600821248784
D995_11_10 rep047 Bstrict trilnorm -0.25678204006639094
D995_11_10 rep047 Bstrict trilnormvex 0.024253173725795746
D995_11_10 rep048 Bstrict quartlnorm 0.46021777740742964
D995_11_10 rep048 Bstrict trilnormcave 0.18919315959537109
D995_11_10 rep048 Bstrict trilnorm 0.16056900241375086
D995_11_10 rep048 Bstrict trilnormvex -1.5802390582023849
D995_11_10 rep049 Bstrict quartlnorm 1.1135003777052386
D995_11_10 rep049 Bstrict trilnormcave -0.39883538122471157
D995_11_10 rep049 Bstrict trilnorm 0.014620519722640446
D995_11_10 rep049 Bstrict trilnormvex 0.24959374060034006
D995_11_10 rep050 Bstrict quartlnorm -0.9009806651252128
D995_11_10 rep050 Bstrict trilnormcave -0.444657987029026
D995_11_10 rep050 Bstrict trilnorm 0.2715353938010472
D995_11_10 rep050 Bstrict trilnormvex 0.1710161177867332
D995_11_10 rep051 Bstrict quartlnorm -0.6392673124100128
D995_11_10 rep051 Bstrict trilnormcave -0.03720090239294904
D995_11_10 rep051 Bstrict trilnorm -0.008247469333806434
D995_11_10 rep051 Bstrict trilnormvex -0.1055014048812809
D995_11_10 rep052 Bstrict quartlnorm -0.2581180328171966
D995_11_10 rep052 Bstrict trilnormcave -0.017859295833088318
D995_11_10 rep052 Bstrict trilnorm -0.3997287452154339
D995_11_10 rep052 Bstrict trilnormvex -1.1498117741224854
D995_11_10 rep053 Bstrict quartlnorm -0.6280715197496834
D995_11_10 rep053 Bstrict trilnormcave 0.7296847340091076
D995_11_10 rep053 Bstrict trilnorm 0.2393205394912456
D995_11_10 rep053 Bstrict trilnormvex 0.06541818257671445
D995_11_10 rep054 Bstrict quartlnorm 0.8647462780538961
D995_11_10 rep054 Bstrict trilnormcave 0.258218809532088
D995_11_10 rep054 Bstrict trilnorm 0.23839438689376447
D995_11_10 rep054 Bstrict trilnormvex 0.482614030081992
D995_11_10 rep055 Bstrict quartlnorm 0.20790397049747122
D995_11_10 rep055 Bstrict trilnormcave 0.10368125281753926
D995_11_10 rep055 Bstrict trilnorm 0.391224746490181
D995_11_10 rep055 Bstrict trilnormvex 0.09229640597713962
D995_11_10 rep056 Bstrict quartlnorm -1.5020367424188998
D995_11_10 rep056 Bstrict trilnormcave -0.07789416942662203
D995_11_10 rep056 Bstrict trilnorm 0.20222338337837586
D995_11_10 rep056 Bstrict trilnormvex -0.27741045245974855
D995_11_10 rep057 Bstrict quartlnorm -0.49648356148810047
D995_11_10 rep057 Bstrict trilnormcave -0.3012770647673283
D995_11_10 rep057 Bstrict trilnorm 0.24398479260286782
D995_11_10 rep057 Bstrict trilnormvex -0.3726996489023304
D995_11_10 rep058 Bstrict quartlnorm -0.7345476062796465
D995_11_10 rep058 Bstrict trilnormcave -0.23792157159637606
D995_11_10 rep058 Bstrict trilnorm 0.16574512899497007
D995_11_10 rep058 Bstrict trilnormvex 0.39441708608074777
D995_11_10 rep059 Bstrict quartlnorm -1.0159572936264833
D995_11_10 rep059 Bstrict trilnormcave -0.5897131261293446
D995_11_10 rep059 Bstrict trilnorm 0.6724830103031267
D995_11_10 rep059 Bstrict trilnormvex 0.03625438871406961
D995_11_10 rep060 Bstrict quartlnorm -0.6282718639679608
D995_11_10 rep060 Bstrict trilnormcave -0.2570502866831905
D995_11_10 rep060 Bstrict trilnorm 0.5964985160725376
D995_11_10 rep060 Bstrict trilnormvex 0.694643882219535
D995_11_10 rep061 Bstrict quartlnorm 0.4043260260180308
D995_11_10 rep061 Bstrict trilnormcave -0.06779573436940672
D995_11_10 rep061 Bstrict trilnorm -0.2620280110564256
D995_11_10 rep061 Bstrict trilnormvex 0.025544246595293918
D995_11_10 rep062 Bstrict quartlnorm -0.49189224396371234
D995_11_10 rep062 Bstrict trilnormcave 0.07707935471434224
D995_11_10 rep062 Bstrict trilnorm -0.713256974244469
D995_11_10 rep062 Bstrict trilnormvex -0.8424009527353236
D995_11_10 rep063 Bstrict quartlnorm -0.2645185624149984
D995_11_10 rep063 Bstrict trilnormcave -0.029707614873574872
D995_11_10 rep063 Bstrict trilnorm 0.5234265474684203
D995_11_10 rep063 Bstrict trilnormvex -0.8258546802224269
D995_11_10 rep064 Bstrict quartlnorm -0.3643886790065488
D995_11_10 rep064 Bstrict trilnormcave -0.6189705208002899
D995_11_10 rep064 Bstrict trilnorm -0.803976099672083
D995_11_10 rep064 Bstrict trilnormvex 0.556834282639187
D995_11_10 rep065 Bstrict quartlnorm -1.5236891706543554
D995_11_10 rep065 Bstrict trilnormcave 0.6336227874038007
D995_11_10 rep065 Bstrict trilnorm 0.10720344883466015
D995_11_10 rep065 Bstrict trilnormvex -0.1585073281962941
D995_11_10 rep066 Bstrict quartlnorm -0.26586449431166437
D995_11_10 rep066 Bstrict trilnormcave 0.4575265896026268
D995_11_10 rep066 Bstrict trilnorm -0.10652118079212802
D995_11_10 rep066 Bstrict trilnormvex 0.3395741433545201
D995_11_10 rep067 Bstrict quartlnorm 0.8659875264156939
D995_11_10 rep067 Bstrict trilnormcave 0.3929207125995757
D995_11_10 rep067 Bstrict trilnorm -0.8407607526399474
D995_11_10 rep067 Bstrict trilnormvex 0.3561481071779019
D995_11_10 rep068 Bstrict quartlnorm 0.6074021977322182
D995_11_10 rep068 Bstrict trilnormcave 0.4970975986256574
D995_11_10 rep068 Bstrict trilnorm 0.3143393186960002
D995_11_10 rep068 Bstrict trilnormvex -0.9608991820284447
D995_11_10 rep069 Bstrict quartlnorm 1.2936024516316311
D995_11_10 rep069 Bstrict trilnormcave -0.2809425476575962
D995_11_10 rep069 Bstrict trilnorm 0.8318077311931733
D995_11_10 rep069 Bstrict trilnormvex 0.20333948735280094
D995_11_10 rep070 Bstrict quartlnorm 0.326122074875822
D995_11_10 rep070 Bstrict trilnormcave -0.7511413421458761
D995_11_10 rep070 Bstrict trilnorm -1.072964198290224
D995_11_10 rep070 Bstrict trilnormvex -1.1495377830667497
D995_11_10 rep071 Bstrict quartlnorm 0.6440650745411083
D995_11_10 rep071 Bstrict trilnormcave -0.09577751259517786
D995_11_10 rep071 Bstrict trilnorm 0.2730470153426996
D995_11_10 rep071 Bstrict trilnormvex -0.47636642692730957
D995_11_10 rep072 Bstrict quartlnorm 0.47151020248688713
D995_11_10 rep072 Bstrict trilnormcave -0.03157831028124036
D995_11_10 rep072 Bstrict trilnorm -1.0657398800266913
D995_11_10 rep072 Bstrict trilnormvex -0.8086494804457343
D995_11_10 rep073 Bstrict quartlnorm 0.7875168816985558
D995_11_10 rep073 Bstrict trilnormcave -0.09167659923852778
D995_11_10 rep073 Bstrict trilnorm 0.4457757942642959
D995_11_10 rep073 Bstrict trilnormvex 0.11125523433666773
D995_11_10 rep074 Bstrict quartlnorm 0.6751174819725159
D995_11_10 rep074 Bstrict trilnormcave 0.1076796410788946
D995_11_10 rep074 Bstrict trilnorm -0.7972814393648243
D995_11_10 rep074 Bstrict trilnormvex 0.004551743536068714
D995_11_10 rep075 Bstrict quartlnorm -0.02316597302785728
D995_11_10 rep075 Bstrict trilnormcave -0.04563908365335112
D995_11_10 rep075 Bstrict trilnorm 0.35786085805016365
D995_11_10 rep075 Bstrict trilnormvex -0.3505912003711924
D995_11_10 rep076 Bstrict quartlnorm 0.6389434336041058
D995_11_10 rep076 Bstrict trilnormcave 0.03001928285863606
D995_11_10 rep076 Bstrict trilnorm -0.5223848782282088
D995_11_10 rep076 Bstrict trilnormvex -0.7394894008659804
D995_11_10 rep077 Bstrict quartlnorm 0.2958166101068894
D995_11_10 rep077 Bstrict trilnormcave 0.2394926537973341
D995_11_10 rep077 Bstrict trilnorm -0.3583818276313626
D995_11_10 rep077 Bstrict trilnormvex 0.4934713410533531
D995_11_10 rep078 Bstrict quartlnorm 0.27998800907042015
D995_11_10 rep078 Bstrict trilnormcave -0.030352717065227686
D995_11_10 rep078 Bstrict trilnorm 0.17112058732821878
D995_11_10 rep078 Bstrict trilnormvex -0.6493738377676315
D995_11_10 rep079 Bstrict quartlnorm -0.11856710889700198
D995_11_10 rep079 Bstrict trilnormcave 0.19316001855671938
D995_11_10 rep079 Bstrict trilnorm 0.00886282086177237
D995_11_10 rep079 Bstrict trilnormvex -0.8962427080466334
D995_11_10 rep080 Bstrict quartlnorm -0.365358087477668
D995_11_10 rep080 Bstrict trilnormcave 0.30143552896143494
D995_11_10 rep080 Bstrict trilnorm -0.11678378492125818
D995_11_10 rep080 Bstrict trilnormvex 0.4525058983969614
D995_11_10 rep081 Bstrict quartlnorm -0.7971809312030288
D995_11_10 rep081 Bstrict trilnormcave 0.34177592178571947
D995_11_10 rep081 Bstrict trilnorm 0.11932428457666344
D995_11_10 rep081 Bstrict trilnormvex -0.2844956198765921
D995_11_10 rep082 Bstrict quartlnorm -0.17107500964459854
D995_11_10 rep082 Bstrict trilnormcave 0.43016239840694226
D995_11_10 rep082 Bstrict trilnorm -1.0845713589019472
D995_11_10 rep082 Bstrict trilnormvex -0.5127956718828481
D995_11_10 rep083 Bstrict quartlnorm 0.1303624769698825
D995_11_10 rep083 Bstrict trilnormcave 0.1363868097197093
D995_11_10 rep083 Bstrict trilnorm -0.5445701570712409
D995_11_10 rep083 Bstrict trilnormvex 0.5689995755401928
D995_11_10 rep084 Bstrict quartlnorm -0.2080455723054866
D995_11_10 rep084 Bstrict trilnormcave 0.23581584614620232
D995_11_10 rep084 Bstrict trilnorm -0.051960216127748926
D995_11_10 rep084 Bstrict trilnormvex 0.37260792544384247
D995_11_10 rep085 Bstrict quartlnorm -0.6114402744238986
D995_11_10 rep085 Bstrict trilnormcave -0.2888972799453843
D995_11_10 rep085 Bstrict trilnorm -0.4659683957472615
D995_11_10 rep085 Bstrict trilnormvex 0.5195077955090405
D995_11_10 rep086 Bstrict quartlnorm -0.7774549700318615
D995_11_10 rep086 Bstrict trilnormcave 0.5054953075200554
D995_11_10 rep086 Bstrict trilnorm -0.4186617673454269
D995_11_10 rep086 Bstrict trilnormvex 0.10893853130676107
D995_11_10 rep087 Bstrict quartlnorm -0.3453752710098277
D995_11_10 rep087 Bstrict trilnormcave -0.46563224865847125
D995_11_10 rep087 Bstrict trilnorm 0.5222954313309393
D995_11_10 rep087 Bstrict trilnormvex 0.18897598268189203
D995_11_10 rep088 Bstrict quartlnorm -0.15618014643193112
D995_11_10 rep088 Bstrict trilnormcave 0.5102540699955442
D995_11_10 rep088 Bstrict trilnorm 0.17906545788556694
D995_11_10 rep088 Bstrict trilnormvex -0.3420202627209247
D995_11_10 rep089 Bstrict quartlnorm 0.045459441546949586
D995_11_10 rep089 Bstrict trilnormcave -0.14426670388616192
D995_11_10 rep089 Bstrict trilnorm 0.08837706229107384
D995_11_10 rep089 Bstrict trilnormvex -0.6950767642465785
D995_11_10 rep090 Bstrict quartlnorm -0.13695457549270634
D995_11_10 rep090 Bstrict trilnormcave -0.8024407158232492
D995_11_10 rep090 Bstrict trilnorm 0.18737376770369463
D995_11_10 rep090 Bstrict trilnormvex -0.6435267437578797
D995_11_10 rep091 Bstrict quartlnorm -0.14866328934748774
D995_11_10 rep091 Bstrict trilnormcave -0.2587678086747838
D995_11_10 rep091 Bstrict trilnorm -0.29650425452521834
D995_11_10 rep091 Bstrict trilnormvex -0.8860053701829331
D995_11_10 rep092 Bstrict quartlnorm -0.4407850975821945
D995_11_10 rep092 Bstrict trilnormcave 0.26059504225701347
D995_11_10 rep092 Bstrict trilnorm 0.1543300077062395
D995_11_10 rep092 Bstrict trilnormvex 0.3894599495181206
D995_11_10 rep093 Bstrict quartlnorm -0.13556205656019893
D995_11_10 rep093 Bstrict trilnormcave -0.007637756348121805
D995_11_10 rep093 Bstrict trilnorm -0.2822667987443528
D995_11_10 rep093 Bstrict trilnormvex -0.9660694197770288
D995_11_10 rep094 Bstrict quartlnorm -1.019844676248542
D995_11_10 rep094 Bstrict trilnormcave -0.011766760020702982
D995_11_10 rep094 Bstrict trilnorm -0.1412760373467623
D995_11_10 rep094 Bstrict trilnormvex -0.5719860077409482
D995_11_10 rep095 Bstrict quartlnorm 0.48187077164859327
D995_11_10 rep095 Bstrict trilnormcave -0.3376974163128845
D995_11_10 rep095 Bstrict trilnorm 0.19555970133829392
D995_11_10 rep095 Bstrict trilnormvex 0.29846453823361907
D995_11_10 rep096 Bstrict quartlnorm 0.28509410070658703
D995_11_10 rep096 Bstrict trilnormcave -0.9471188162855506
D995_11_10 rep096 Bstrict trilnorm 0.2318097900882926
D995_11_10 rep096 Bstrict trilnormvex 0.5250831627766959
D995_11_10 rep097 Bstrict quartlnorm -0.6505261268077988
D995_11_10 rep097 Bstrict trilnormcave 0.48905498792966284
D995_11_10 rep097 Bstrict trilnorm 0.43859905027746887
D995_11_10 rep097 Bstrict trilnormvex -0.46380760781101416
D995_11_10 rep098 Bstrict quartlnorm 0.18230373324344018
D995_11_10 rep098 Bstrict trilnormcave -0.5871412963706353
D995_11_10 rep098 Bstrict trilnorm 0.1229909671347873
D995_11_10 rep098 Bstrict trilnormvex 0.1431998806889634
D995_11_10 rep099 Bstrict quartlnorm -0.22741148833329553
D995_11_10 rep099 Bstrict trilnormcave 0.04947569446730454
D995_11_10 rep099 Bstrict trilnorm 0.48769136533455526
D995_11_10 rep099 Bstrict trilnormvex -0.14623936212908684
D995_11_10 rep100 Bstrict quartlnorm 0.3849993536147897
D995_11_10 rep100 Bstrict trilnormcave -0.053625977819257487
D995_11_10 rep100 Bstrict trilnorm -0.42090453971185604
D995_11_10 rep100 Bstrict trilnormvex -0.30101940504128966
D995_3_25 rep001 Bstrict quartlnorm -4.16340665313382
D995_3_25 rep001 Bstrict trilnormcave 1.7528595880413436
D995_3_25 rep001 Bstrict trilnorm 1.6040108608756636
D995_3_25 rep001 Bstrict trilnormvex 0.3655383284773326
D995_3_25 rep002 Bstrict quartlnorm -1.9002033474068234
D995_3_25 rep002 Bstrict trilnormcave -3.9512760098786317
D995_3_25 rep002 Bstrict trilnorm 6.012290842593221
D995_3_25 rep002 Bstrict trilnormvex 0.11878426487620874
D995_3_25 rep003 Bstrict quartlnorm 1.4017387848278478
D995_3_25 rep003 Bstrict trilnormcave 1.3528601459271408
D995_3_25 rep003 Bstrict trilnorm -1.6977542447218779
D995_3_25 rep003 Bstrict trilnormvex -2.4440951356638245
D995_3_25 rep004 Bstrict quartlnorm 4.2113383121946155
D995_3_25 rep004 Bstrict trilnormcave 1.7826820352820267
D995_3_25 rep004 Bstrict trilnorm 1.4840447883331045
D995_3_25 rep004 Bstrict trilnormvex -3.708197540323007
D995_3_25 rep005 Bstrict quartlnorm -9.15734560132136
D995_3_25 rep005 Bstrict trilnormcave 1.435680793318849
D995_3_25 rep005 Bstrict trilnorm 2.5754127402704876
D995_3_25 rep005 Bstrict trilnormvex 1.1519372373919705
D995_3_25 rep006 Bstrict quartlnorm -2.2082034563855215
D995_3_25 rep006 Bstrict trilnormcave 0.8006802843259919
D995_3_25 rep006 Bstrict trilnorm 0.42963386965041606
D995_3_25 rep006 Bstrict trilnormvex 0.25764723302754655
D995_3_25 rep007 Bstrict quartlnorm -3.966689193741497
D995_3_25 rep007 Bstrict trilnormcave 1.8293564005011027
D995_3_25 rep007 Bstrict trilnorm 3.5432869426781144
D995_3_25 rep007 Bstrict trilnormvex 0.5961538411444254
D995_3_25 rep008 Bstrict quartlnorm -0.48604351480635444
D995_3_25 rep008 Bstrict trilnormcave 0.8410014634192802
D995_3_25 rep008 Bstrict trilnorm 1.3884063800820137
D995_3_25 rep008 Bstrict trilnormvex 4.469625161331592
D995_3_25 rep009 Bstrict quartlnorm -2.3284761533569314
D995_3_25 rep009 Bstrict trilnormcave -0.07197410640427293
D995_3_25 rep009 Bstrict trilnorm -2.794719072548107
D995_3_25 rep009 Bstrict trilnormvex 1.665843125319379
D995_3_25 rep010 Bstrict quartlnorm 1.0501960016564391
D995_3_25 rep010 Bstrict trilnormcave -4.3763104132582455
D995_3_25 rep010 Bstrict trilnorm -5.701326114431278
D995_3_25 rep010 Bstrict trilnormvex -0.11550261003639939
D995_3_25 rep011 Bstrict quartlnorm 3.1105888615908706
D995_3_25 rep011 Bstrict trilnormcave 0.4085636001440145
D995_3_25 rep011 Bstrict trilnorm 0.28839667358475507
D995_3_25 rep011 Bstrict trilnormvex 3.0760512629797985
D995_3_25 rep012 Bstrict quartlnorm 2.4832726295687673
D995_3_25 rep012 Bstrict trilnormcave 1.9437792118193356
D995_3_25 rep012 Bstrict trilnorm -1.2766456025484163
D995_3_25 rep012 Bstrict trilnormvex 1.4999816802588475
D995_3_25 rep013 Bstrict quartlnorm -0.986756705322974
D995_3_25 rep013 Bstrict trilnormcave 2.6237041220144626
D995_3_25 rep013 Bstrict trilnorm -0.7549365229159313
D995_3_25 rep013 Bstrict trilnormvex 0.44517999480132153
D995_3_25 rep014 Bstrict quartlnorm 2.8186085087461157
D995_3_25 rep014 Bstrict trilnormcave 0.2007724616449053
D995_3_25 rep014 Bstrict trilnorm -1.5038238317652908
D995_3_25 rep014 Bstrict trilnormvex 3.146497189973708
D995_3_25 rep015 Bstrict quartlnorm 3.1762186884740005
