treeModel clockModel method rep error
D750_3_25 clock3 wLogDate rep002 0.7029252712280002
D750_3_25 clock3 MD-Cat rep002 0.748968080906803
D750_3_25 clock4 wLogDate rep002 0.4252319410315163
D750_3_25 clock4 MD-Cat rep002 0.48872491024552406
D750_3_25 clock1 wLogDate rep003 1.111610418858153
D750_3_25 clock1 MD-Cat rep003 0.8794156999342237
D750_3_25 clock2 wLogDate rep003 1.3255107153253547
D750_3_25 clock2 MD-Cat rep003 1.6494992950445073
D750_3_25 clock3 wLogDate rep003 0.7917709492809702
D750_3_25 clock3 MD-Cat rep003 1.1499616185571087
D750_3_25 clock4 wLogDate rep003 0.5564465017573035
D750_3_25 clock4 MD-Cat rep003 0.6361959216053723
D750_3_25 clock1 wLogDate rep004 0.6957267339752113
D750_3_25 clock1 MD-Cat rep004 0.8240566896532002
D750_3_25 clock2 wLogDate rep004 1.376535903774341
D750_3_25 clock2 MD-Cat rep004 1.3991010835337785
D750_3_25 clock3 wLogDate rep004 0.9641067632088974
D750_3_25 clock3 MD-Cat rep004 1.0255022786079904
D750_3_25 clock4 wLogDate rep004 0.43624022056836814
D750_3_25 clock4 MD-Cat rep004 0.685730651751701
D750_3_25 clock1 wLogDate rep005 1.1167341011422849
D750_3_25 clock1 MD-Cat rep005 0.9760760487289408
D750_3_25 clock2 wLogDate rep005 1.323150920895099
D750_3_25 clock2 MD-Cat rep005 1.2858536811497938
D750_3_25 clock3 wLogDate rep005 0.9566310783333051
D750_3_25 clock3 MD-Cat rep005 1.004784440493378
D750_3_25 clock4 wLogDate rep005 0.8164652037884235
D750_3_25 clock4 MD-Cat rep005 0.6160433495321114
D750_3_25 clock1 wLogDate rep006 0.8323651116598696
D750_3_25 clock1 MD-Cat rep006 0.9418256030294581
D750_3_25 clock2 wLogDate rep006 1.3950499181913034
D750_3_25 clock2 MD-Cat rep006 1.488397005656307
D750_3_25 clock3 wLogDate rep006 0.8303555210933321
D750_3_25 clock3 MD-Cat rep006 0.8508379412754412
D750_3_25 clock4 wLogDate rep006 0.5878070289945465
D750_3_25 clock4 MD-Cat rep006 0.7718469607338508
D750_3_25 clock1 wLogDate rep007 0.6492260048533384
D750_3_25 clock1 MD-Cat rep007 0.9320214878338536
D750_3_25 clock2 wLogDate rep007 1.0797436593215122
D750_3_25 clock2 MD-Cat rep007 1.4412393294862924
D750_3_25 clock3 wLogDate rep007 1.071647134295847
D750_3_25 clock3 MD-Cat rep007 0.8654570703461731
D750_3_25 clock4 wLogDate rep007 0.4774426428253671
D750_3_25 clock4 MD-Cat rep007 0.7312115343754252
D750_3_25 clock1 wLogDate rep008 0.7272494587981706
D750_3_25 clock1 MD-Cat rep008 0.9949262254751648
D750_3_25 clock2 wLogDate rep008 0.993932245007349
D750_3_25 clock2 MD-Cat rep008 1.4397644359155584
D750_3_25 clock3 wLogDate rep008 0.7907570408047767
D750_3_25 clock3 MD-Cat rep008 0.7663812291882754
D750_3_25 clock4 wLogDate rep008 0.43594275652556885
D750_3_25 clock4 MD-Cat rep008 0.5122556569539064
D750_3_25 clock1 wLogDate rep009 0.6374318713929341
D750_3_25 clock1 MD-Cat rep009 0.8510885490898797
D750_3_25 clock2 wLogDate rep009 1.267775200304513
D750_3_25 clock2 MD-Cat rep009 1.5111330616752712
D750_3_25 clock3 wLogDate rep009 1.7498364097009143
D750_3_25 clock3 MD-Cat rep009 1.0603348103466983
D750_3_25 clock4 wLogDate rep009 0.4952256030054847
D750_3_25 clock4 MD-Cat rep009 0.7029181327039629
D750_3_25 clock1 wLogDate rep010 1.5653573946963621
D750_3_25 clock1 MD-Cat rep010 0.9825591003437524
D750_3_25 clock2 wLogDate rep010 1.666350161599948
D750_3_25 clock2 MD-Cat rep010 1.4744847837997266
D750_3_25 clock3 wLogDate rep010 0.9600132033247332
D750_3_25 clock3 MD-Cat rep010 0.8719220306054097
D750_3_25 clock4 wLogDate rep010 0.48967349868753607
D750_3_25 clock4 MD-Cat rep010 0.566164760104258
D750_3_25 clock1 wLogDate rep011 0.7996420941091347
D750_3_25 clock1 MD-Cat rep011 0.8972804744264938
D750_3_25 clock2 wLogDate rep011 1.1790629951123415
D750_3_25 clock2 MD-Cat rep011 1.4775856853142606
D750_3_25 clock3 wLogDate rep011 0.8037258772706646
D750_3_25 clock3 MD-Cat rep011 0.9485984616527092
D750_3_25 clock4 wLogDate rep011 0.5435484510910648
D750_3_25 clock4 MD-Cat rep011 0.7291407822145142
D750_3_25 clock1 wLogDate rep012 0.6925385891054127
D750_3_25 clock1 MD-Cat rep012 1.1136879094902354
D750_3_25 clock2 wLogDate rep012 1.4122312430500303
D750_3_25 clock2 MD-Cat rep012 1.5236860084098458
D750_3_25 clock3 wLogDate rep012 0.635506853730302
D750_3_25 clock3 MD-Cat rep012 1.0801819346881372
D750_3_25 clock4 wLogDate rep012 0.4939421444513608
D750_3_25 clock4 MD-Cat rep012 0.6227449470945968
D750_3_25 clock1 wLogDate rep013 0.8235254114276347
D750_3_25 clock1 MD-Cat rep013 0.9245465403798703
D750_3_25 clock2 wLogDate rep013 1.0778667316730088
D750_3_25 clock2 MD-Cat rep013 1.5897834190827893
D750_3_25 clock3 wLogDate rep013 0.6917816427438849
D750_3_25 clock3 MD-Cat rep013 0.8168818436055577
D750_3_25 clock4 wLogDate rep013 0.6948074680965637
D750_3_25 clock4 MD-Cat rep013 0.8332805373151672
D750_3_25 clock1 wLogDate rep014 1.3549381049193043
D750_3_25 clock1 MD-Cat rep014 1.0604801691646089
D750_3_25 clock2 wLogDate rep014 1.5140584528268015
D750_3_25 clock2 MD-Cat rep014 1.3367188043544818
D750_3_25 clock3 wLogDate rep014 0.8337944639538445
D750_3_25 clock3 MD-Cat rep014 1.054131160900624
D750_3_25 clock4 wLogDate rep014 0.5681937873431205
D750_3_25 clock4 MD-Cat rep014 0.569956895561469
D750_3_25 clock1 wLogDate rep015 1.215532183930674
D750_3_25 clock1 MD-Cat rep015 1.1852356762660923
D750_3_25 clock2 wLogDate rep015 1.6863404850956734
D750_3_25 clock2 MD-Cat rep015 1.510885615642076
D750_3_25 clock3 wLogDate rep015 0.6590604880910047
D750_3_25 clock3 MD-Cat rep015 0.8111427368690918
D750_3_25 clock4 wLogDate rep015 0.587428693520114
D750_3_25 clock4 MD-Cat rep015 0.5406868258783035
D750_3_25 clock1 wLogDate rep016 1.1725446187370616
D750_3_25 clock1 MD-Cat rep016 1.0984960426735462
D750_3_25 clock2 wLogDate rep016 1.5054697321793014
D750_3_25 clock2 MD-Cat rep016 1.4438963493510137
D750_3_25 clock3 wLogDate rep016 0.7371526131684519
D750_3_25 clock3 MD-Cat rep016 1.034716583479626
D750_3_25 clock4 wLogDate rep016 0.438626978565762
D750_3_25 clock4 MD-Cat rep016 0.6106020926965604
D750_3_25 clock1 wLogDate rep017 0.6945280573843068
D750_3_25 clock1 MD-Cat rep017 0.8059921442735188
D750_3_25 clock2 wLogDate rep017 1.7013201675944287
D750_3_25 clock2 MD-Cat rep017 1.5025847834545847
D750_3_25 clock3 wLogDate rep017 1.1598705771078865
D750_3_25 clock3 MD-Cat rep017 0.9941321772814651
D750_3_25 clock4 wLogDate rep017 0.4527468151546529
D750_3_25 clock4 MD-Cat rep017 0.5758160255708359
D750_3_25 clock1 wLogDate rep018 0.7387376860525243
D750_3_25 clock1 MD-Cat rep018 1.0657615274597227
D750_3_25 clock2 wLogDate rep018 1.4536460465735224
D750_3_25 clock2 MD-Cat rep018 1.6698039148731942
D750_3_25 clock3 wLogDate rep018 0.8874936991266985
D750_3_25 clock3 MD-Cat rep018 0.8261125994122629
D750_3_25 clock4 wLogDate rep018 0.5876708651992831
D750_3_25 clock4 MD-Cat rep018 0.785973888021518
D750_3_25 clock1 wLogDate rep019 0.7317214515413455
D750_3_25 clock1 MD-Cat rep019 1.0541881859948632
D750_3_25 clock2 wLogDate rep019 1.0227195303625212
D750_3_25 clock2 MD-Cat rep019 1.0614152486587765
D750_3_25 clock3 wLogDate rep019 1.0811473001899303
D750_3_25 clock3 MD-Cat rep019 0.8108031473015943
D750_3_25 clock4 wLogDate rep019 0.49161831101355236
D750_3_25 clock4 MD-Cat rep019 0.6111430955772515
D750_3_25 clock1 wLogDate rep020 0.9396970560031438
D750_3_25 clock1 MD-Cat rep020 0.9298125153209772
D750_3_25 clock2 wLogDate rep020 1.6995328540428671
D750_3_25 clock2 MD-Cat rep020 1.4883508462577997
D750_3_25 clock3 wLogDate rep020 0.9096177232073429
D750_3_25 clock3 MD-Cat rep020 0.9155950408154052
D750_3_25 clock4 wLogDate rep020 0.49243769042212937
D750_3_25 clock4 MD-Cat rep020 0.5118153447226755
D750_3_25 clock1 wLogDate rep021 0.9440678767265538
D750_3_25 clock1 MD-Cat rep021 0.7889368362130031
D750_3_25 clock2 wLogDate rep021 1.8317021270906289
D750_3_25 clock2 MD-Cat rep021 1.4523511682806212
D750_3_25 clock3 wLogDate rep021 0.979586319310488
D750_3_25 clock3 MD-Cat rep021 1.0774358593208326
D750_3_25 clock4 wLogDate rep021 0.4902647004465471
D750_3_25 clock4 MD-Cat rep021 0.6336562177207478
D750_3_25 clock1 wLogDate rep022 0.73508339331614
D750_3_25 clock1 MD-Cat rep022 1.0291224432099155
D750_3_25 clock2 wLogDate rep022 1.4739563166112915
D750_3_25 clock2 MD-Cat rep022 1.3777955759054021
D750_3_25 clock3 wLogDate rep022 1.1933756555521084
D750_3_25 clock3 MD-Cat rep022 1.0652951917919493
D750_3_25 clock4 wLogDate rep022 0.4658973095946697
D750_3_25 clock4 MD-Cat rep022 0.615841133815224
D750_3_25 clock1 wLogDate rep023 0.7694891028828897
D750_3_25 clock1 MD-Cat rep023 1.1096393739934023
D750_3_25 clock2 wLogDate rep023 1.5722970682476287
D750_3_25 clock2 MD-Cat rep023 1.2863848655878853
D750_3_25 clock3 wLogDate rep023 0.7235518670653205
D750_3_25 clock3 MD-Cat rep023 0.9169615174833666
D750_3_25 clock4 wLogDate rep023 0.4804549016725559
D750_3_25 clock4 MD-Cat rep023 0.5982924656596275
D750_3_25 clock1 wLogDate rep024 0.701783570986315
D750_3_25 clock1 MD-Cat rep024 0.9353680206287632
D750_3_25 clock2 wLogDate rep024 1.4257922358615551
D750_3_25 clock2 MD-Cat rep024 1.6112722904065593
D750_3_25 clock3 wLogDate rep024 0.6770211884397962
D750_3_25 clock3 MD-Cat rep024 0.8052069237294304
D750_3_25 clock4 wLogDate rep024 0.44420143042141724
D750_3_25 clock4 MD-Cat rep024 0.5243005345070483
D750_3_25 clock1 wLogDate rep025 0.8720832205335097
D750_3_25 clock1 MD-Cat rep025 1.0230532586854983
D750_3_25 clock2 wLogDate rep025 1.1654880333839432
D750_3_25 clock2 MD-Cat rep025 1.5415894057208566
D750_3_25 clock3 wLogDate rep025 0.7627853999036158
D750_3_25 clock3 MD-Cat rep025 0.676862597683683
D750_3_25 clock4 wLogDate rep025 0.45220190082244466
D750_3_25 clock4 MD-Cat rep025 0.6758060062802119
D750_3_25 clock1 wLogDate rep026 0.6278164362949704
D750_3_25 clock1 MD-Cat rep026 1.0050703127095317
D750_3_25 clock2 wLogDate rep026 1.002834807271235
D750_3_25 clock2 MD-Cat rep026 1.2386206112190612
D750_3_25 clock3 wLogDate rep026 0.7699682377065645
D750_3_25 clock3 MD-Cat rep026 0.9503895951200917
D750_3_25 clock4 wLogDate rep026 0.4342091332770964
D750_3_25 clock4 MD-Cat rep026 0.510122541006296
D750_3_25 clock1 wLogDate rep027 0.8390916679439168
D750_3_25 clock1 MD-Cat rep027 0.9457922319498367
D750_3_25 clock2 wLogDate rep027 1.5227941334571193
D750_3_25 clock2 MD-Cat rep027 1.1711454230555216
D750_3_25 clock3 wLogDate rep027 1.71220088046518
D750_3_25 clock3 MD-Cat rep027 0.8688919529177641
D750_3_25 clock4 wLogDate rep027 0.49847791052829377
D750_3_25 clock4 MD-Cat rep027 0.6919687371160624
D750_3_25 clock1 wLogDate rep028 0.6900468365166993
D750_3_25 clock1 MD-Cat rep028 0.9720945104720566
D750_3_25 clock2 wLogDate rep028 1.6166647258354132
D750_3_25 clock2 MD-Cat rep028 1.5035037270152858
D750_3_25 clock3 wLogDate rep028 0.8236789116490331
D750_3_25 clock3 MD-Cat rep028 0.9437749374215778
D750_3_25 clock4 wLogDate rep028 0.47426737022244037
D750_3_25 clock4 MD-Cat rep028 0.6472424980894782
D750_3_25 clock1 wLogDate rep029 0.866801988279146
D750_3_25 clock1 MD-Cat rep029 1.085327692925616
D750_3_25 clock2 wLogDate rep029 1.4449281919603125
D750_3_25 clock2 MD-Cat rep029 1.5798352354056422
D750_3_25 clock3 wLogDate rep029 0.7404605367997329
D750_3_25 clock3 MD-Cat rep029 0.9124592102378094
D750_3_25 clock4 wLogDate rep029 0.5963385971804137
D750_3_25 clock4 MD-Cat rep029 0.6183850341107422
D750_3_25 clock1 wLogDate rep030 0.7541775144496387
D750_3_25 clock1 MD-Cat rep030 0.9737520765796011
D750_3_25 clock2 wLogDate rep030 1.1455362212554963
D750_3_25 clock2 MD-Cat rep030 1.3396327033429052
D750_3_25 clock3 wLogDate rep030 0.9855077090332953
D750_3_25 clock3 MD-Cat rep030 1.160102102011627
D750_3_25 clock4 wLogDate rep030 0.8246049055621357
D750_3_25 clock4 MD-Cat rep030 0.6199667271973827
D750_3_25 clock1 wLogDate rep031 0.8045193757466442
D750_3_25 clock1 MD-Cat rep031 1.0364489316276169
D750_3_25 clock2 wLogDate rep031 1.615338527545542
D750_3_25 clock2 MD-Cat rep031 1.6447633673433206
D750_3_25 clock3 wLogDate rep031 0.8511952398498969
D750_3_25 clock3 MD-Cat rep031 0.9042974307218656
D750_3_25 clock4 wLogDate rep031 0.6902654309412192
D750_3_25 clock4 MD-Cat rep031 0.74429370148432
D750_3_25 clock1 wLogDate rep032 1.2588196111933685
D750_3_25 clock1 MD-Cat rep032 0.884486770641585
D750_3_25 clock2 wLogDate rep032 1.2431030830168184
D750_3_25 clock2 MD-Cat rep032 1.4250163232615225
D750_3_25 clock3 wLogDate rep032 0.6469523717407404
D750_3_25 clock3 MD-Cat rep032 0.9911926653518179
D750_3_25 clock4 wLogDate rep032 0.47681386088896466
D750_3_25 clock4 MD-Cat rep032 0.5823747530079759
D750_3_25 clock1 wLogDate rep033 0.6823186712315621
D750_3_25 clock1 MD-Cat rep033 0.8119616608780859
D750_3_25 clock2 wLogDate rep033 1.2532747743605344
D750_3_25 clock2 MD-Cat rep033 1.7409530971808866
D750_3_25 clock3 wLogDate rep033 0.6501625396385959
D750_3_25 clock3 MD-Cat rep033 0.8930043193890431
D750_3_25 clock4 wLogDate rep033 0.5371036718614003
D750_3_25 clock4 MD-Cat rep033 0.6855473852586326
D750_3_25 clock1 wLogDate rep034 1.298784562089397
D750_3_25 clock1 MD-Cat rep034 1.098688926926985
D750_3_25 clock2 wLogDate rep034 1.081430678374164
D750_3_25 clock2 MD-Cat rep034 1.4448849745327952
D750_3_25 clock3 wLogDate rep034 0.6734982164465547
D750_3_25 clock3 MD-Cat rep034 0.8347469223863894
D750_3_25 clock4 wLogDate rep034 0.5025635284732586
D750_3_25 clock4 MD-Cat rep034 0.8617994906578258
D750_3_25 clock1 wLogDate rep035 1.0181298103509113
D750_3_25 clock1 MD-Cat rep035 0.9998683937283321
D750_3_25 clock2 wLogDate rep035 1.5534411580374192
D750_3_25 clock2 MD-Cat rep035 1.3611570507106312
D750_3_25 clock3 wLogDate rep035 0.6883689560534934
D750_3_25 clock3 MD-Cat rep035 1.0451441553449843
D750_3_25 clock4 wLogDate rep035 0.4722555250145742
D750_3_25 clock4 MD-Cat rep035 0.5702370193001384
D750_3_25 clock1 wLogDate rep036 0.9953398203940992
D750_3_25 clock1 MD-Cat rep036 0.9585628733517186
D750_3_25 clock2 wLogDate rep036 1.5395373495872886
D750_3_25 clock2 MD-Cat rep036 1.429459738968043
D750_3_25 clock3 wLogDate rep036 0.6609215183280871
D750_3_25 clock3 MD-Cat rep036 0.9919838048712707
D750_3_25 clock4 wLogDate rep036 0.5177672757135964
D750_3_25 clock4 MD-Cat rep036 0.6768509534683481
D750_3_25 clock1 wLogDate rep037 0.6911551195002257
D750_3_25 clock1 MD-Cat rep037 1.0209472957625463
D750_3_25 clock2 wLogDate rep037 1.5226998706761574
D750_3_25 clock2 MD-Cat rep037 1.173201111952395
D750_3_25 clock3 wLogDate rep037 0.7432322078308117
D750_3_25 clock3 MD-Cat rep037 1.0446054958943949
D750_3_25 clock4 wLogDate rep037 1.0150037597938075
D750_3_25 clock4 MD-Cat rep037 0.6516789104710011
D750_3_25 clock1 wLogDate rep038 1.167582506192942
D750_3_25 clock1 MD-Cat rep038 0.8280836508296266
D750_3_25 clock2 wLogDate rep038 1.5489314680783028
D750_3_25 clock2 MD-Cat rep038 1.3087091496932914
D750_3_25 clock3 wLogDate rep038 1.099800905045347
D750_3_25 clock3 MD-Cat rep038 0.8485351859746384
D750_3_25 clock4 wLogDate rep038 0.49874806403511057
D750_3_25 clock4 MD-Cat rep038 0.583983877480219
D750_3_25 clock1 wLogDate rep039 1.1388637872340657
D750_3_25 clock1 MD-Cat rep039 0.986052124873539
D750_3_25 clock2 wLogDate rep039 1.1609467394669544
D750_3_25 clock2 MD-Cat rep039 1.2006676390771653
D750_3_25 clock3 wLogDate rep039 0.8834265622278394
D750_3_25 clock3 MD-Cat rep039 0.7868509626739099
D750_3_25 clock4 wLogDate rep039 0.8089178028150928
D750_3_25 clock4 MD-Cat rep039 0.5220583056011769
D750_3_25 clock1 wLogDate rep040 1.00943065730866
D750_3_25 clock1 MD-Cat rep040 1.0029320847400562
D750_3_25 clock2 wLogDate rep040 1.1806870394457931
D750_3_25 clock2 MD-Cat rep040 1.314513318779681
D750_3_25 clock3 wLogDate rep040 0.7532366666220601
D750_3_25 clock3 MD-Cat rep040 1.060472238046777
D750_3_25 clock4 wLogDate rep040 0.48177622946505305
D750_3_25 clock4 MD-Cat rep040 0.7123757833161439
D750_3_25 clock1 wLogDate rep041 1.2065474746660954
D750_3_25 clock1 MD-Cat rep041 1.109953451331461
D750_3_25 clock2 wLogDate rep041 1.4283669129909897
D750_3_25 clock2 MD-Cat rep041 1.3882406215290202
D750_3_25 clock3 wLogDate rep041 0.8448057188045883
D750_3_25 clock3 MD-Cat rep041 0.9015505970088036
D750_3_25 clock4 wLogDate rep041 0.43931449922478927
D750_3_25 clock4 MD-Cat rep041 0.5608295941723088
D750_3_25 clock1 wLogDate rep042 1.180940091392115
D750_3_25 clock1 MD-Cat rep042 0.8059636372771923
D750_3_25 clock2 wLogDate rep042 1.1135193506803727
D750_3_25 clock2 MD-Cat rep042 1.3540716334787137
D750_3_25 clock3 wLogDate rep042 0.8785938492700031
D750_3_25 clock3 MD-Cat rep042 1.0818278037254851
D750_3_25 clock4 wLogDate rep042 1.0416087578850506
D750_3_25 clock4 MD-Cat rep042 0.5069237725776984
D750_3_25 clock1 wLogDate rep043 0.9567348764568648
D750_3_25 clock1 MD-Cat rep043 1.307910017504879
D750_3_25 clock2 wLogDate rep043 1.466191318453331
D750_3_25 clock2 MD-Cat rep043 1.625225993904089
D750_3_25 clock3 wLogDate rep043 0.7354925081909207
D750_3_25 clock3 MD-Cat rep043 1.061638845112422
D750_3_25 clock4 wLogDate rep043 0.4901832993364048
D750_3_25 clock4 MD-Cat rep043 0.530326103619989
D750_3_25 clock1 wLogDate rep044 0.6450482349471874
D750_3_25 clock1 MD-Cat rep044 0.8676890057801605
D750_3_25 clock2 wLogDate rep044 1.3308250149483256
D750_3_25 clock2 MD-Cat rep044 1.3922701577422896
D750_3_25 clock3 wLogDate rep044 0.6944012962558649
D750_3_25 clock3 MD-Cat rep044 0.8212210004756761
D750_3_25 clock4 wLogDate rep044 0.49744295225807567
D750_3_25 clock4 MD-Cat rep044 0.43944388013504704
D750_3_25 clock1 wLogDate rep045 0.7316151528076136
D750_3_25 clock1 MD-Cat rep045 0.948174711798443
D750_3_25 clock2 wLogDate rep045 1.881092266971156
D750_3_25 clock2 MD-Cat rep045 1.583931177713101
D750_3_25 clock3 wLogDate rep045 0.6797300822512199
D750_3_25 clock3 MD-Cat rep045 0.9369558497544905
D750_3_25 clock4 wLogDate rep045 0.7255999926871765
D750_3_25 clock4 MD-Cat rep045 0.8694448715053998
D750_3_25 clock1 wLogDate rep046 1.0346938266113577
D750_3_25 clock1 MD-Cat rep046 0.9580512791821184
D750_3_25 clock2 wLogDate rep046 1.6554217339482018
D750_3_25 clock2 MD-Cat rep046 1.7445120445188556
D750_3_25 clock3 wLogDate rep046 1.3996814462590597
D750_3_25 clock3 MD-Cat rep046 1.022403814353364
D750_3_25 clock4 wLogDate rep046 0.578077487514655
D750_3_25 clock4 MD-Cat rep046 0.9295215230750582
D750_3_25 clock1 wLogDate rep047 0.9731875196518047
D750_3_25 clock1 MD-Cat rep047 1.0462590532500857
D750_3_25 clock2 wLogDate rep047 1.4687494564967136
D750_3_25 clock2 MD-Cat rep047 1.4178360235647611
D750_3_25 clock3 wLogDate rep047 1.8878390489178056
D750_3_25 clock3 MD-Cat rep047 1.0641089691810035
D750_3_25 clock4 wLogDate rep047 0.45084568706645084
D750_3_25 clock4 MD-Cat rep047 0.6785727420508194
D750_3_25 clock1 wLogDate rep048 0.7215988176506856
D750_3_25 clock1 MD-Cat rep048 1.0307369546971288
D750_3_25 clock2 wLogDate rep048 1.3908272476278436
D750_3_25 clock2 MD-Cat rep048 1.1631172937571321
D750_3_25 clock3 wLogDate rep048 0.9472178712682489
D750_3_25 clock3 MD-Cat rep048 1.0960240862386585
D750_3_25 clock4 wLogDate rep048 0.42435498717982334
D750_3_25 clock4 MD-Cat rep048 0.45896460794243066
D750_3_25 clock1 wLogDate rep049 0.9581605885237013
D750_3_25 clock1 MD-Cat rep049 0.9699975946866716
D750_3_25 clock2 wLogDate rep049 1.8214885330269133
D750_3_25 clock2 MD-Cat rep049 1.4885452424465764
D750_3_25 clock3 wLogDate rep049 0.8240272178043186
D750_3_25 clock3 MD-Cat rep049 0.9843838220238116
D750_3_25 clock4 wLogDate rep049 0.8236156622378934
D750_3_25 clock4 MD-Cat rep049 0.5638771144748845
D750_3_25 clock1 wLogDate rep050 1.094852580768647
D750_3_25 clock1 MD-Cat rep050 1.0841802846197073
D750_3_25 clock2 wLogDate rep050 1.746064173730902
D750_3_25 clock2 MD-Cat rep050 1.6924884281801718
D750_3_25 clock3 wLogDate rep050 0.8773648155676642
D750_3_25 clock3 MD-Cat rep050 1.1010622341213794
D750_3_25 clock4 wLogDate rep050 0.4215193085011554
D750_3_25 clock4 MD-Cat rep050 0.6065125778688853
D750_3_25 clock1 wLogDate rep051 0.7677253009942625
D750_3_25 clock1 MD-Cat rep051 1.0356491216444386
D750_3_25 clock2 wLogDate rep051 1.2203293688070764
D750_3_25 clock2 MD-Cat rep051 1.2752980913582808
D750_3_25 clock3 wLogDate rep051 0.8183923567816562
D750_3_25 clock3 MD-Cat rep051 0.928865308912642
D750_3_25 clock4 wLogDate rep051 0.5474590037134361
D750_3_25 clock4 MD-Cat rep051 0.6311139884819847
D750_3_25 clock1 wLogDate rep052 0.7643406561621857
D750_3_25 clock1 MD-Cat rep052 0.8810173790463489
D750_3_25 clock2 wLogDate rep052 1.49115259129457
D750_3_25 clock2 MD-Cat rep052 1.537387024982996
