treeModel rep clockModel nodeID trueTime estTime p0025 p0975
D750_11_10 rep001 trilnorm 000058 12.3955 14.3184 11.926084359843395 16.876105730663866
D750_11_10 rep001 trilnorm 000059 7.40769 6.3 6.001007642953442 8.438781059781093
D750_11_10 rep001 trilnorm 000060 2.61955 0.7178 0.0010111215136349807 2.673169353392549 
D750_11_10 rep001 trilnorm 000061 5.62175 0.8069 0.0010062662668941513 4.656778755081914
D750_11_10 rep001 trilnorm 000062 4.19937 4.6687 2.12666326795636 5.54770897304531
D750_11_10 rep001 trilnorm 000063 5.34042 1.0408 0.001011103704228411 4.869915473098951
D750_11_10 rep001 trilnorm 000064 3.41536 4.4907 3.837670826102384 8.430128315757205
D750_11_10 rep001 trilnorm 000065 7.59537 5.3618 5.0508212456804 11.442648507119111
D750_11_10 rep001 trilnorm 000066 16.1766 18.0024 8.001268877640706 19.056697951889195
D750_11_10 rep001 trilnorm 000067 1.02657 2.2817 0.4447279275513654 3.1444957092517503
D750_11_10 rep001 trilnorm 000068 3.25189 4.0703 2.002136062610293 4.479751258146633 
D750_11_10 rep001 trilnorm 000069 7.59537 5.3618 5.0508212456804 11.442648507119111
D750_11_10 rep001 trilnorm 000070 3.93242 5.8989 1.8683796324920487 6.781662961476297
D750_11_10 rep001 trilnorm 000071 8.59535 8.662 6.001003580292586 9.095490694770938
D750_11_10 rep001 trilnorm 000072 17.3928 19.368 17.55590439407104 24.562288102891596 
D750_11_10 rep001 trilnorm 000073 3.12694 1.0296 0.09835827453381164 2.4375971690536056 
