treeModel rep clockModel nodeID trueAge estAge p0025 p0975
D750_3_25 rep007 trilnorm I471 56.1844 56.0395 53.9518 56.8324
D750_3_25 rep007 trilnorm I472 18.0179 18.0602 -0.7312 19.0119
D750_3_25 rep007 trilnorm I473 21.8606 23.8064 3.2707 24.2346
D750_3_25 rep007 trilnorm I474 54.786 53.888 47.6736 56.8324
D750_3_25 rep007 trilnorm I475 24.977 26.0632 7.8448 29.6261
D750_3_25 rep007 trilnorm I476 28.9001 29.8002 16.5633 43.4571
D750_3_25 rep007 trilnorm I477 18.3979 28.2094 6.6272 23.9522
D750_3_25 rep007 trilnorm I478 18.759 28.3293 6.6742 25.2662
D750_3_25 rep007 trilnorm I479 20.046 29.1306 6.6752 25.5865
D750_3_25 rep007 trilnorm I480 46.8334 53.2472 51.2916 56.8324
D750_3_25 rep007 trilnorm I481 23.3096 29.7924 15.9202 35.017
D750_3_25 rep007 trilnorm I482 23.6753 29.9078 19.1113 35.6591
D750_3_25 rep007 trilnorm I483 26.5734 31.8385 23.4738 36.0412
D750_3_25 rep007 trilnorm I484 33.2967 32.8845 23.6496 36.0887
D750_3_25 rep007 trilnorm I485 33.6636 33.9779 24.4836 37.7982
D750_3_25 rep007 trilnorm I486 35.0062 35.3191 23.8303 37.077
D750_3_25 rep007 trilnorm I487 32.5018 43.3777 33.6165 46.8324
D750_3_25 rep007 trilnorm I488 20.6126 28.3491 12.9633 34.3824
D750_3_25 rep007 trilnorm I489 21.1379 31.4376 20.9698 41.5361
D750_3_25 rep007 trilnorm I490 26.2061 37.1005 29.2074 42.3753
D750_3_25 rep007 trilnorm I491 31.1167 40.4172 30.891 48.3003
D750_3_25 rep007 trilnorm I492 31.8424 31.1658 15.8852 44.1942
D750_3_25 rep007 trilnorm I493 39.9088 38.066 22.5858 47.1567
D750_3_25 rep007 trilnorm I494 13.2075 13.5474 -0.9206 19.9351
D750_3_25 rep007 trilnorm I495 14.5861 13.6874 8.4519 31.2461
D750_3_25 rep007 trilnorm I496 16.2592 13.9467 17.5717 45.0752
D750_3_25 rep007 trilnorm I497 28.6358 40.5702 38.3884 46.8324
D750_3_25 rep007 trilnorm I498 20.3348 22.8467 19.3552 33.3102
D750_3_25 rep007 trilnorm I499 21.3869 23.4451 20.6797 35.4474
D750_3_25 rep007 trilnorm I500 26.8082 23.5685 20.6807 35.4484
D750_3_25 rep007 trilnorm I501 36.9761 35.7852 25.1145 39.2185
D750_3_25 rep007 trilnorm I502 24.6729 25.2821 22.8103 36.5863
D750_3_25 rep007 trilnorm I503 28.1728 29.9366 27.7851 46.9805
D750_3_25 rep007 trilnorm I504 15.7434 15.6594 0.0265 21.9133
D750_3_25 rep007 trilnorm I505 17.6167 17.2885 4.0115 30.2281
D750_3_25 rep007 trilnorm I506 32.8103 31.371 21.2397 41.0427
D750_3_25 rep007 trilnorm I507 35.6793 34.7471 23.5627 42.5857
D750_3_25 rep007 trilnormvex I1 0 8.2369 -18.0152 21.3351
D750_3_25 rep007 trilnormvex I155 58.6129 57.9567 54.6075 66.8285
D750_3_25 rep007 trilnormvex I404 54.7283 56.2194 56.8323 56.8324
D750_3_25 rep007 trilnormvex I437 16.7406 21.0072 9.5658 45.2435
D750_3_25 rep007 trilnormvex I438 22.5175 27.407 18.2343 45.2445
D750_3_25 rep007 trilnormvex I439 23.1196 27.6248 19.1058 45.2455
D750_3_25 rep007 trilnormvex I440 29.4012 34.2725 30.3897 48.1538
D750_3_25 rep007 trilnormvex I441 3.61064 8.3277 -13.8132 21.3361
D750_3_25 rep007 trilnormvex I442 6.01774 16.567 -3.3775 21.8678
D750_3_25 rep007 trilnormvex I443 12.4051 18.1072 -0.8628 22.2155
D750_3_25 rep007 trilnormvex I444 15.1879 19.0623 1.5739 22.6111
D750_3_25 rep007 trilnormvex I445 26.3306 24.6704 4.7043 30.6608
D750_3_25 rep007 trilnormvex I446 30.166 34.1029 18.2276 37.8755
D750_3_25 rep007 trilnormvex I447 47.4148 51.3724 35.5414 53.6923
D750_3_25 rep007 trilnormvex I448 31.6085 34.9302 18.5204 38.481
D750_3_25 rep007 trilnormvex I449 19.7451 26.7811 5.584 35.4711
D750_3_25 rep007 trilnormvex I450 10.4709 19.2356 6.6099 27.6603
D750_3_25 rep007 trilnormvex I451 11.5025 19.3561 9.7713 30.0853
D750_3_25 rep007 trilnormvex I452 19.1029 26.5066 15.6511 40.7189
D750_3_25 rep007 trilnormvex I453 25.1243 44.2396 27.0915 55.0379
D750_3_25 rep007 trilnormvex I454 37.1988 45.9513 28.2787 55.0389
D750_3_25 rep007 trilnormvex I455 29.071 29.3238 19.3729 42.6764
D750_3_25 rep007 trilnormvex I456 29.155 29.5969 26.1055 46.8304
D750_3_25 rep007 trilnormvex I457 35.7801 36.4884 35.6974 46.8314
D750_3_25 rep007 trilnormvex I458 43.5219 44.0735 43.546 46.8324
D750_3_25 rep007 trilnormvex I459 13.9296 22.0397 12.6181 30.4355
D750_3_25 rep007 trilnormvex I460 19.4311 25.8755 21.2707 39.074
D750_3_25 rep007 trilnormvex I461 21.6276 26.1718 23.9541 41.4575
D750_3_25 rep007 trilnormvex I462 28.0765 35.7998 29.0773 46.8324
D750_3_25 rep007 trilnormvex I463 35.9449 45.6691 38.3066 62.3801
D750_3_25 rep007 trilnormvex I464 27.4702 32.0625 33.1003 45.051
D750_3_25 rep007 trilnormvex I465 32.8604 33.7863 33.8497 46.8314
D750_3_25 rep007 trilnormvex I466 43.7909 44.0101 42.6215 46.8324
D750_3_25 rep007 trilnormvex I467 24.0233 33.8231 27.4505 46.8324
D750_3_25 rep007 trilnormvex I468 46.2551 52.169 36.0614 56.8294
D750_3_25 rep007 trilnormvex I469 50.2759 52.8982 37.3089 56.8304
D750_3_25 rep007 trilnormvex I470 53.3836 53.552 48.85 56.8314
D750_3_25 rep007 trilnormvex I471 56.1844 56.5632 56.0144 56.8324
D750_3_25 rep007 trilnormvex I472 18.0179 26.5519 14.2518 32.0229
D750_3_25 rep007 trilnormvex I473 21.8606 28.0653 15.8018 32.0239
D750_3_25 rep007 trilnormvex I474 54.786 54.3633 55.3384 56.8324
D750_3_25 rep007 trilnormvex I475 24.977 28.5145 17.8184 32.0249
D750_3_25 rep007 trilnormvex I476 28.9001 30.1022 19.9456 33.0651
D750_3_25 rep007 trilnormvex I477 18.3979 20.5973 10.5224 32.138
D750_3_25 rep007 trilnormvex I478 18.759 21.2397 11.1457 32.3724
D750_3_25 rep007 trilnormvex I479 20.046 21.3329 12.2494 35.4695
D750_3_25 rep007 trilnormvex I480 46.8334 49.2203 48.2198 56.8324
D750_3_25 rep007 trilnormvex I481 23.3096 26.1887 14.4387 33.6973
D750_3_25 rep007 trilnormvex I482 23.6753 26.2831 18.5102 38.9865
D750_3_25 rep007 trilnormvex I483 26.5734 26.8417 24.477 41.0059
D750_3_25 rep007 trilnormvex I484 33.2967 35.6221 29.5125 42.6912
D750_3_25 rep007 trilnormvex I485 33.6636 35.7338 30.6649 42.7134
D750_3_25 rep007 trilnormvex I486 35.0062 36.4344 33.2681 46.8324
D750_3_25 rep007 trilnormvex I487 32.5018 43.4788 36.7253 46.8324
D750_3_25 rep007 trilnormvex I488 20.6126 21.3851 18.0835 43.1126
D750_3_25 rep007 trilnormvex I489 21.1379 22.034 22.5226 46.0069
D750_3_25 rep007 trilnormvex I490 26.2061 38.1154 33.7921 46.8324
D750_3_25 rep007 trilnormvex I491 31.1167 50.8078 40.6263 56.8324
D750_3_25 rep007 trilnormvex I492 31.8424 45.4946 22.7671 48.6625
D750_3_25 rep007 trilnormvex I493 39.9088 52.0757 31.1824 53.082
D750_3_25 rep007 trilnormvex I494 13.2075 17.2688 0.9518 25.0099
D750_3_25 rep007 trilnormvex I495 14.5861 17.7871 6.05 27.648
D750_3_25 rep007 trilnormvex I496 16.2592 19.3797 7.6538 33.0235
D750_3_25 rep007 trilnormvex I497 28.6358 30.9004 20.4102 41.1188
D750_3_25 rep007 trilnormvex I498 20.3348 26.2122 18.5016 36.9272
D750_3_25 rep007 trilnormvex I499 21.3869 26.6264 19.8467 37.2592
D750_3_25 rep007 trilnormvex I500 26.8082 33.4948 24.2979 38.3459
D750_3_25 rep007 trilnormvex I501 36.9761 44.5523 41.425 46.8324
D750_3_25 rep007 trilnormvex I502 24.6729 36.1785 24.13 46.8241
D750_3_25 rep007 trilnormvex I503 28.1728 37.3549 24.489 55.6232
D750_3_25 rep007 trilnormvex I504 15.7434 20.3212 2.6988 25.724
D750_3_25 rep007 trilnormvex I505 17.6167 20.4087 4.7486 28.8062
D750_3_25 rep007 trilnormvex I506 32.8103 43.706 27.7963 46.8324
D750_3_25 rep007 trilnormvex I507 35.6793 45.3935 31.8636 59.1867
D750_3_25 rep008 trilnormcave I1 0 0.2923 -10.1592 13.0079
D750_3_25 rep008 trilnormcave I466 35.9449 38.409 27.6206 39.8678
D750_3_25 rep008 trilnormcave I508 9.26731 8.7002 6.1038 36.2156
D750_3_25 rep008 trilnormcave I509 16.7406 18.9535 11.9473 36.2166
D750_3_25 rep008 trilnormcave I510 34.305 38.383 35.694 46.1547
D750_3_25 rep008 trilnormcave I511 20.046 20.1007 17.1192 36.2176
D750_3_25 rep008 trilnormcave I512 26.2061 25.8388 21.3106 36.7979
D750_3_25 rep008 trilnormcave I513 26.6918 26.0609 21.3899 37.8203
D750_3_25 rep008 trilnormcave I514 30.9232 31.3527 22.7692 37.8213
D750_3_25 rep008 trilnormcave I515 38.5222 39.2087 30.8523 46.4627
D750_3_25 rep008 trilnormcave I516 35.3683 35.9736 34.8958 43.5274
D750_3_25 rep008 trilnormcave I517 50.827 53.7296 49.6473 54.7105
D750_3_25 rep008 trilnormcave I518 51.7006 53.8986 51.9585 54.8692
D750_3_25 rep008 trilnormcave I519 6.01774 4.7371 -5.7619 13.0817
D750_3_25 rep008 trilnormcave I520 25.9505 19.8452 15.2769 29.4419
D750_3_25 rep008 trilnormcave I521 36.8045 26.6435 23.9371 36.6158
D750_3_25 rep008 trilnormcave I522 56.2394 55.9817 50.0924 56.8324
D750_3_25 rep008 trilnormcave I523 7.82306 6.3286 -1.5659 14.8298
D750_3_25 rep008 trilnormcave I524 10.4709 7.99 2.2826 18.3859
D750_3_25 rep008 trilnormcave I525 12.4051 9.7217 4.9804 29.0607
D750_3_25 rep008 trilnormcave I526 17.1919 17.0135 15.153 31.0097
D750_3_25 rep008 trilnormcave I527 17.6167 17.3101 15.6631 31.0635
D750_3_25 rep008 trilnormcave I528 21.3869 22.2606 20.3386 31.7084
D750_3_25 rep008 trilnormcave I529 31.18 24.288 23.3342 38.3239
D750_3_25 rep008 trilnormcave I530 40.9095 49.311 42.2127 51.1117
D750_3_25 rep008 trilnormcave I531 43.68 50.3222 43.9973 51.1129
D750_3_25 rep008 trilnormcave I532 55.77 55.6468 48.8998 55.659
D750_3_25 rep008 trilnormcave I533 23.4948 26.6388 21.9434 32.0017
D750_3_25 rep008 trilnormcave I534 36.7464 39.7126 27.7813 43.9407
D750_3_25 rep008 trilnormcave I535 24.5159 27.0964 22.3189 32.3263
D750_3_25 rep008 trilnormcave I536 25.6855 28.2734 24.1412 32.8846
D750_3_25 rep008 trilnormcave I537 34.9316 36.7436 33.9496 41.6496
D750_3_25 rep008 trilnormcave I538 38.0752 40.9616 37.806 46.8324
D750_3_25 rep008 trilnormcave I539 29.155 31.1215 25.3745 34.5747
D750_3_25 rep008 trilnormcave I540 33.0088 34.9041 31.1943 44.1705
D750_3_25 rep008 trilnormcave I541 39.8521 42.3829 41.3047 56.5005
D750_3_25 rep008 trilnormcave I542 26.5734 29.886 23.4868 36.8218
D750_3_25 rep008 trilnormcave I543 44.8623 45.7558 44.3755 52.4647
D750_3_25 rep008 trilnormcave I544 21.1379 21.77 24.6344 46.3923
D750_3_25 rep008 trilnormcave I545 24.1913 25.1554 25.0656 46.3933
D750_3_25 rep008 trilnormcave I546 15.1879 15.63 5.7062 21.4965
D750_3_25 rep008 trilnormcave I547 18.759 19.5282 11.2619 24.3226
D750_3_25 rep008 trilnormcave I548 31.428 29.7178 26.4654 42.8129
D750_3_25 rep008 trilnormcave I549 20.6126 19.675 15.0122 24.8668
D750_3_25 rep008 trilnormcave I550 22.0863 22.2882 20.6998 31.9745
D750_3_25 rep008 trilnormcave I551 34.7416 35.9868 28.5771 44.3004
D750_3_25 rep008 trilnormcave I552 23.8514 24.1442 21.7742 32.1142
D750_3_25 rep008 trilnormcave I553 25.5492 24.7319 24.1362 34.6975
D750_3_25 rep008 trilnormcave I554 27.364 28.634 27.38 42.0598
D750_3_25 rep008 trilnormcave I555 27.9789 28.8822 29.8333 42.0608
D750_3_25 rep008 trilnormcave I556 33.4825 34.4662 35.3805 44.0919
D750_3_25 rep008 trilnormcave I557 37.3614 37.9273 36.3789 44.2502
D750_3_25 rep008 trilnormcave I558 52.8775 54.0075 48.0418 56.8068
D750_3_25 rep008 trilnormcave I559 24.977 26.4974 21.8905 32.5547
D750_3_25 rep008 trilnormcave I560 36.7755 39.3024 28.543 41.917
D750_3_25 rep008 trilnormcave I561 23.3096 22.7295 16.9448 26.3143
D750_3_25 rep008 trilnormcave I562 26.9229 27.5164 17.5154 28.3481
D750_3_25 rep008 trilnormcave I563 30.3805 30.6726 19.8646 34.5294
D750_3_25 rep008 trilnormcave I564 34.5464 51.0272 32.6737 49.9391
D750_3_25 rep008 trilnormcave I565 30.7245 32.4559 19.8891 34.6441
D750_3_25 rep008 trilnormcave I566 39.5617 43.8645 26.6476 42.561
D750_3_25 rep008 trilnormcave I567 27.4702 29.808 24.9678 35.3125
D750_3_25 rep008 trilnormcave I568 32.7089 34.2325 29.9703 39.3742
D750_3_25 rep008 trilnormcave I569 32.9597 35.0244 30.0423 39.7131
D750_3_25 rep008 trilnormcave I570 45.4973 54.1527 43.6713 53.7856
D750_3_25 rep008 trilnormcave I571 15.7434 16.9532 5.7072 23.6946
D750_3_25 rep008 trilnormcave I572 40.204 40.8156 38.0162 46.8324
D750_3_25 rep008 trilnormcave I573 13.9296 8.4109 -0.9601 20.7471
D750_3_25 rep008 trilnormcave I574 28.2678 18.6008 0.6239 30.1779
D750_3_25 rep008 trilnormcave I575 22.3051 18.3172 15.3633 34.5996
D750_3_25 rep008 trilnormcave I576 30.0931 47.4717 35.1814 49.6719
D750_3_25 rep008 trilnormcave I577 28.3616 27.9648 22.8388 36.8324
D750_3_25 rep008 trilnormcave I578 31.3668 29.5063 25.1368 41.9498
D750_3_25 rep008 trilnormcave I579 38.2904 38.5132 35.7717 46.8324
D750_3_25 rep008 trilnorm I1 0 13.4844 -14.1549 19.2946
D750_3_25 rep008 trilnorm I466 35.9449 38.4808 37.4141 46.8324
D750_3_25 rep008 trilnorm I508 9.26731 21.8269 -0.4671 33.5573
D750_3_25 rep008 trilnorm I509 16.7406 23.5611 8.1738 33.5583
D750_3_25 rep008 trilnorm I510 34.305 35.5747 22.3721 38.1889
D750_3_25 rep008 trilnorm I511 20.046 24.4489 14.2953 35.8994
D750_3_25 rep008 trilnorm I512 26.2061 28.3544 18.2182 35.951
D750_3_25 rep008 trilnorm I513 26.6918 29.5949 19.5051 36.418
D750_3_25 rep008 trilnorm I514 30.9232 32.0258 25.1101 39.2898
D750_3_25 rep008 trilnorm I515 38.5222 38.2402 32.9418 47.3006
D750_3_25 rep008 trilnorm I516 35.3683 34.9601 27.0663 38.5287
D750_3_25 rep008 trilnorm I517 50.827 51.3788 44.4549 52.2463
D750_3_25 rep008 trilnorm I518 51.7006 52.1284 46.7293 52.6338
D750_3_25 rep008 trilnorm I519 6.01774 14.8085 -5.3012 19.7443
D750_3_25 rep008 trilnorm I520 25.9505 33.2128 21.4114 35.5549
D750_3_25 rep008 trilnorm I521 36.8045 38.4775 27.6446 43.5773
D750_3_25 rep008 trilnorm I522 56.2394 56.3022 52.3973 56.8324
D750_3_25 rep008 trilnorm I523 7.82306 14.9273 1.8067 21.4848
D750_3_25 rep008 trilnorm I524 10.4709 16.2026 7.8966 25.5178
D750_3_25 rep008 trilnorm I525 12.4051 22.4737 11.6974 34.8046
D750_3_25 rep008 trilnorm I526 17.1919 23.4261 11.7223 34.8056
D750_3_25 rep008 trilnorm I527 17.6167 23.5357 14.9839 34.8066
D750_3_25 rep008 trilnorm I528 21.3869 28.6232 18.6499 34.8076
D750_3_25 rep008 trilnorm I529 31.18 34.6621 22.7116 36.0899
D750_3_25 rep008 trilnorm I530 40.9095 42.1013 32.8079 45.0897
D750_3_25 rep008 trilnorm I531 43.68 51.4895 40.2172 52.7016
D750_3_25 rep008 trilnorm I532 55.77 55.9602 47.2674 55.8727
D750_3_25 rep008 trilnorm I533 23.4948 29.0067 20.6394 34.897
D750_3_25 rep008 trilnorm I534 36.7464 44.6166 34.9004 49.3148
D750_3_25 rep008 trilnorm I535 24.5159 29.1318 22.2714 34.9397
D750_3_25 rep008 trilnorm I536 25.6855 30.0579 23.6313 34.9407
D750_3_25 rep008 trilnorm I537 34.9316 38.9848 34.2743 43.4896
D750_3_25 rep008 trilnorm I538 38.0752 39.9171 34.2754 43.4906
D750_3_25 rep008 trilnorm I539 29.155 31.2651 24.9639 37.5737
D750_3_25 rep008 trilnorm I540 33.0088 33.962 28.3262 47.2511
D750_3_25 rep008 trilnorm I541 39.8521 40.7293 32.861 49.4501
D750_3_25 rep008 trilnorm I542 26.5734 30.2411 23.3499 38.0133
D750_3_25 rep008 trilnorm I543 44.8623 50.6208 36.6425 53.1538
D750_3_25 rep008 trilnorm I544 21.1379 24.3068 12.4682 35.1984
D750_3_25 rep008 trilnorm I545 24.1913 46.7115 26.4452 54.9046
D750_3_25 rep008 trilnorm I546 15.1879 18.5696 9.9501 26.0896
D750_3_25 rep008 trilnorm I547 18.759 22.1381 15.454 29.3546
D750_3_25 rep008 trilnorm I548 31.428 42.3047 36.4137 46.8324
D750_3_25 rep008 trilnorm I549 20.6126 24.635 17.7376 29.3556
D750_3_25 rep008 trilnorm I550 22.0863 26.6168 18.3286 29.5273
D750_3_25 rep008 trilnorm I551 34.7416 36.993 24.4605 40.9528
D750_3_25 rep008 trilnorm I552 23.8514 26.995 19.0514 29.9843
D750_3_25 rep008 trilnorm I553 25.5492 27.9839 20.248 33.9982
D750_3_25 rep008 trilnorm I554 27.364 29.58 20.9531 36.2639
D750_3_25 rep008 trilnorm I555 27.9789 30.5921 21.8999 36.2649
D750_3_25 rep008 trilnorm I556 33.4825 31.5231 23.0633 36.5006
D750_3_25 rep008 trilnorm I557 37.3614 37.747 31.5157 46.8324
D750_3_25 rep008 trilnorm I558 52.8775 54.4144 41.188 61.62
D750_3_25 rep008 trilnorm I559 24.977 27.0969 19.6659 30.5252
D750_3_25 rep008 trilnorm I560 36.7755 35.8399 22.0456 39.7064
D750_3_25 rep008 trilnorm I561 23.3096 26.6309 21.3894 33.7003
D750_3_25 rep008 trilnorm I562 26.9229 34.1398 26.5242 37.3582
D750_3_25 rep008 trilnorm I563 30.3805 37.1159 28.9485 43.2747
D750_3_25 rep008 trilnorm I564 34.5464 41.7712 31.866 51.0706
D750_3_25 rep008 trilnorm I565 30.7245 37.4765 29.6626 43.3482
D750_3_25 rep008 trilnorm I566 39.5617 39.3591 32.9881 48.3687
D750_3_25 rep008 trilnorm I567 27.4702 31.3736 27.0606 41.1087
D750_3_25 rep008 trilnorm I568 32.7089 40.491 37.8233 44.8874
D750_3_25 rep008 trilnorm I569 32.9597 40.8096 38.5708 45.9793
D750_3_25 rep008 trilnorm I570 45.4973 47.5028 45.1497 56.8324
D750_3_25 rep008 trilnorm I571 15.7434 18.6792 10.2463 28.5134
D750_3_25 rep008 trilnorm I572 40.204 42.4453 28.2619 44.8864
D750_3_25 rep008 trilnorm I573 13.9296 19.0499 4.4344 26.6223
D750_3_25 rep008 trilnorm I574 28.2678 35.4342 11.1379 42.5203
D750_3_25 rep008 trilnorm I575 22.3051 25.4881 11.8639 31.0701
D750_3_25 rep008 trilnorm I576 30.0931 31.2275 12.4147 33.3215
D750_3_25 rep008 trilnorm I577 28.3616 28.9123 17.911 37.0791
D750_3_25 rep008 trilnorm I578 31.3668 32.9671 22.0551 45.5526
D750_3_25 rep008 trilnorm I579 38.2904 43.5481 33.8439 46.8324
D750_3_25 rep008 trilnormvex I1 0 4.3201 -22.6615 11.1201
D750_3_25 rep008 trilnormvex I466 35.9449 33.3117 19.872 37.0524
D750_3_25 rep008 trilnormvex I508 9.26731 5.1431 -22.6604 17.2387
D750_3_25 rep008 trilnormvex I509 16.7406 13.9389 -5.1166 19.4049
D750_3_25 rep008 trilnormvex I510 34.305 43.1043 32.5219 46.8324
D750_3_25 rep008 trilnormvex I511 20.046 14.8928 -0.3292 20.3643
D750_3_25 rep008 trilnormvex I512 26.2061 19.9155 4.8305 22.7169
D750_3_25 rep008 trilnormvex I513 26.6918 20.3415 5.3516 28.6796
D750_3_25 rep008 trilnormvex I514 30.9232 27.7647 15.7423 30.862
D750_3_25 rep008 trilnormvex I515 38.5222 37.2012 22.06 42.3874
D750_3_25 rep008 trilnormvex I516 35.3683 32.2493 19.831 34.7555
D750_3_25 rep008 trilnormvex I517 50.827 50.7582 44.25 52.3776
D750_3_25 rep008 trilnormvex I518 51.7006 50.8737 46.9045 52.3789
D750_3_25 rep008 trilnormvex I519 6.01774 15.9697 -3.5794 16.1266
D750_3_25 rep008 trilnormvex I520 25.9505 33.6312 13.3297 34.3962
D750_3_25 rep008 trilnormvex I521 36.8045 36.8897 24.416 39.4735
D750_3_25 rep008 trilnormvex I522 56.2394 56.7158 47.6352 56.8324
D750_3_25 rep008 trilnormvex I523 7.82306 16.5946 -2.076 16.5042
D750_3_25 rep008 trilnormvex I524 10.4709 17.4137 -1.1688 17.0037
D750_3_25 rep008 trilnormvex I525 12.4051 18.8911 -1.1195 18.1942
D750_3_25 rep008 trilnormvex I526 17.1919 20.8081 4.783 24.7252
D750_3_25 rep008 trilnormvex I527 17.6167 22.346 13.1203 33.461
D750_3_25 rep008 trilnormvex I528 21.3869 23.4214 16.9294 33.462
D750_3_25 rep008 trilnormvex I529 31.18 26.8747 19.2065 34.5902
D750_3_25 rep008 trilnormvex I530 40.9095 40.0423 37.1108 46.1696
D750_3_25 rep008 trilnormvex I531 43.68 41.0229 38.199 46.8934
D750_3_25 rep008 trilnormvex I532 55.77 55.7268 56.5277 56.8324
D750_3_25 rep008 trilnormvex I533 23.4948 24.1338 20.7348 33.4643
D750_3_25 rep008 trilnormvex I534 36.7464 26.5846 25.7038 45.1599
D750_3_25 rep008 trilnormvex I535 24.5159 25.5456 21.6015 33.4653
D750_3_25 rep008 trilnormvex I536 25.6855 26.9749 23.847 33.5396
D750_3_25 rep008 trilnormvex I537 34.9316 42.6604 35.7402 43.5781
D750_3_25 rep008 trilnormvex I538 38.0752 45.3372 36.1247 45.4482
D750_3_25 rep008 trilnormvex I539 29.155 30.4755 25.4714 37.7666
D750_3_25 rep008 trilnormvex I540 33.0088 31.3151 25.4724 37.8462
D750_3_25 rep008 trilnormvex I541 39.8521 39.455 29.3617 42.6503
D750_3_25 rep008 trilnormvex I542 26.5734 25.6522 21.6025 33.4663
D750_3_25 rep008 trilnormvex I543 44.8623 54.3553 46.8968 56.8321
D750_3_25 rep008 trilnormvex I544 21.1379 23.4076 5.6224 29.8792
D750_3_25 rep008 trilnormvex I545 24.1913 30.0194 11.1966 44.3057
D750_3_25 rep008 trilnormvex I546 15.1879 18.3111 4.2062 20.1241
D750_3_25 rep008 trilnormvex I547 18.759 19.3664 12.5383 27.9253
D750_3_25 rep008 trilnormvex I548 31.428 36.3372 28.5713 46.8324
D750_3_25 rep008 trilnormvex I549 20.6126 20.918 15.8572 27.9263
D750_3_25 rep008 trilnormvex I550 22.0863 21.0129 18.0259 28.3134
D750_3_25 rep008 trilnormvex I551 34.7416 34.3273 21.899 39.3569
D750_3_25 rep008 trilnormvex I552 23.8514 22.1581 19.2548 28.773
D750_3_25 rep008 trilnormvex I553 25.5492 23.492 25.153 39.5057
D750_3_25 rep008 trilnormvex I554 27.364 24.5166 28.007 44.5545
D750_3_25 rep008 trilnormvex I555 27.9789 25.205 28.3877 44.5555
D750_3_25 rep008 trilnormvex I556 33.4825 26.9512 31.5038 45.0685
D750_3_25 rep008 trilnormvex I557 37.3614 28.7897 32.2243 45.0695
D750_3_25 rep008 trilnormvex I558 52.8775 49.0437 49.5152 58.5196
D750_3_25 rep008 trilnormvex I559 24.977 22.5555 19.3711 28.8361
D750_3_25 rep008 trilnormvex I560 36.7755 35.771 28.3715 42.8496
D750_3_25 rep008 trilnormvex I561 23.3096 21.695 16.2597 27.9274
D750_3_25 rep008 trilnormvex I562 26.9229 26.5921 18.1402 28.4201
D750_3_25 rep008 trilnormvex I563 30.3805 27.9728 21.1552 33.9536
D750_3_25 rep008 trilnormvex I564 34.5464 33.8109 24.1077 42.9065
D750_3_25 rep008 trilnormvex I565 30.7245 28.3793 22.7368 38.3138
D750_3_25 rep008 trilnormvex I566 39.5617 36.7029 29.8703 47.2602
D750_3_25 rep008 trilnormvex I567 27.4702 26.7967 21.0628 31.9701
D750_3_25 rep008 trilnormvex I568 32.7089 32.2095 29.1407 38.5963
D750_3_25 rep008 trilnormvex I569 32.9597 32.3203 30.8348 41.952
D750_3_25 rep008 trilnormvex I570 45.4973 41.3744 38.7501 56.039
D750_3_25 rep008 trilnormvex I571 15.7434 21.0789 6.3607 21.4245
D750_3_25 rep008 trilnormvex I572 40.204 45.9888 33.0311 46.8322
D750_3_25 rep008 trilnormvex I573 13.9296 17.5585 4.7818 30.2911
D750_3_25 rep008 trilnormvex I574 28.2678 19.7859 6.8614 44.8514
D750_3_25 rep008 trilnormvex I575 22.3051 19.6278 12.4845 31.3061
D750_3_25 rep008 trilnormvex I576 30.0931 22.4981 14.9746 35.923
D750_3_25 rep008 trilnormvex I577 28.3616 31.6281 27.5738 41.7047
D750_3_25 rep008 trilnormvex I578 31.3668 31.9099 32.9514 46.8324
D750_3_25 rep008 trilnormvex I579 38.2904 45.005 46.3153 46.8324
D750_3_25 rep009 trilnormcave I1 0 0.007 -23.2757 6.7697
D750_3_25 rep009 trilnormcave I580 3.61064 4.5746 -13.3171 9.3665
D750_3_25 rep009 trilnormcave I581 7.82306 6.8807 -10.6992 19.9525
D750_3_25 rep009 trilnormcave I582 12.4051 13.1297 -1.0909 26.6147
D750_3_25 rep009 trilnormcave I583 14.5861 16.056 10.5545 26.9047
D750_3_25 rep009 trilnormcave I584 20.3348 21.1269 16.5089 30.4018
D750_3_25 rep009 trilnormcave I585 20.6126 21.2447 16.6917 30.4028
D750_3_25 rep009 trilnormcave I586 21.1379 21.3806 16.6927 30.4038
D750_3_25 rep009 trilnormcave I587 26.2061 28.2395 18.7506 36.0986
