scenario rep k nodeName trueNodeAge estNodeAge
scenario4 rep001 3 I31 18.7662 13.6206
scenario4 rep001 3 I32 20.3792 13.7565
scenario4 rep001 3 I33 39.6276 13.8824
scenario4 rep001 3 I34 15.3699 13.7758
scenario4 rep001 3 I35 16.5318 14.3024
scenario4 rep001 3 I36 17.1885 15.0586
scenario4 rep001 3 I37 18.0794 16.9425
scenario4 rep001 3 I38 24.2807 39.1648
scenario4 rep001 3 I39 25.3912 39.9598
scenario4 rep001 3 I4 4.29313 -1.2109
scenario4 rep001 3 I40 26.2688 40.2957
scenario4 rep001 3 I41 27.3794 44.4979
scenario4 rep001 3 I42 33.9127 45.7978
scenario4 rep001 3 I43 41.7203 50.6412
scenario4 rep001 3 I44 43.2265 50.7771
scenario4 rep001 3 I45 48.2767 59.0355
scenario4 rep001 3 I46 56.6923 68.0748
scenario4 rep001 3 I47 76.9586 86.1512
scenario4 rep001 3 I48 79.3105 86.7744
scenario4 rep001 3 I49 52.3546 67.6254
scenario4 rep001 3 I5 9.33696 13.1444
scenario4 rep001 3 I50 58.469 67.9633
scenario4 rep001 3 I51 83.0134 114.2392
scenario4 rep001 3 I52 83.4521 114.3504
scenario4 rep001 3 I53 83.7694 117.2737
scenario4 rep001 3 I54 87.5096 117.8661
scenario4 rep001 3 I55 26.0402 40.2737
scenario4 rep001 3 I56 26.8496 40.4502
scenario4 rep001 3 I57 28.4881 40.571
scenario4 rep001 3 I58 45.7523 80.727
scenario4 rep001 3 I59 89.2963 114.2551
scenario4 rep001 3 I6 33.1967 63.0857
scenario4 rep001 3 I60 31.2313 40.727
scenario4 rep001 3 I61 31.807 40.8509
scenario4 rep001 3 I62 34.9944 48.4151
scenario4 rep001 3 I63 32.6694 41.1429
scenario4 rep001 3 I64 33.8687 41.2791
scenario4 rep001 3 I65 41.6289 45.7646
scenario4 rep001 3 I66 44.4088 63.9
scenario4 rep001 3 I67 55.5269 99.4403
scenario4 rep001 3 I68 33.642 41.203
scenario4 rep001 3 I69 33.6432 41.2802
scenario4 rep001 3 I7 6.9627 -0.9832
scenario4 rep001 3 I70 39.5374 41.3752
scenario4 rep001 3 I71 41.25 41.4653
scenario4 rep001 3 I72 35.6755 41.3792
scenario4 rep001 3 I73 36.3187 41.8377
scenario4 rep001 3 I74 37.3101 42.379
scenario4 rep001 3 I8 7.23236 -0.6901
scenario4 rep001 3 I9 16.9771 85.5402
scenario4 rep002 3 I0 0 6.1774
scenario4 rep002 3 I1 1.89772 6.2121
scenario4 rep002 3 I10 24.4452 65.197
scenario4 rep002 3 I11 8.33087 12.3902
scenario4 rep002 3 I12 52.2788 48.7406
scenario4 rep002 3 I13 8.5159 13.0237
scenario4 rep002 3 I14 36.5605 38.7727
scenario4 rep002 3 I15 9.61193 13.4583
scenario4 rep002 3 I16 18.552 30.2743
scenario4 rep002 3 I17 64.4724 76.0598
scenario4 rep002 3 I18 7.12688 6.2151
scenario4 rep002 3 I19 12.9639 6.2161
scenario4 rep002 3 I2 45.1116 92.2944
scenario4 rep002 3 I20 16.3031 6.2171
scenario4 rep002 3 I21 24.8599 15.1073
scenario4 rep002 3 I22 30.0471 17.2158
scenario4 rep002 3 I23 32.4873 84.6732
scenario4 rep002 3 I24 31.6844 17.2168
scenario4 rep002 3 I25 33.9221 17.4092
scenario4 rep002 3 I26 37.7111 22.705
scenario4 rep002 3 I27 39.3061 26.4195
scenario4 rep002 3 I28 49.2904 26.997
scenario4 rep002 3 I29 54.541 73.1146
scenario4 rep002 3 I3 53.1728 95.7855
scenario4 rep002 3 I30 8.64398 10.7306
scenario4 rep002 3 I31 18.7662 89.1043
scenario4 rep002 3 I32 20.3792 89.215
scenario4 rep002 3 I33 39.6276 109.0152
scenario4 rep002 3 I34 15.3699 16.7498
scenario4 rep002 3 I35 16.5318 26.7563
scenario4 rep002 3 I36 17.1885 16.9909
scenario4 rep002 3 I37 18.0794 26.5742
scenario4 rep002 3 I38 24.2807 26.7304
scenario4 rep002 3 I39 25.3912 39.8667
scenario4 rep002 3 I4 4.29313 6.2131
scenario4 rep002 3 I40 26.2688 40.0185
scenario4 rep002 3 I41 27.3794 40.1608
scenario4 rep002 3 I42 33.9127 43.7131
scenario4 rep002 3 I43 41.7203 45.0792
scenario4 rep002 3 I44 43.2265 51.1479
scenario4 rep002 3 I45 48.2767 52.7214
scenario4 rep002 3 I46 56.6923 76.6114
scenario4 rep002 3 I47 76.9586 116.1326
scenario4 rep002 3 I48 79.3105 117.5763
scenario4 rep002 3 I49 52.3546 53.5906
scenario4 rep002 3 I5 9.33696 13.3983
scenario4 rep002 3 I50 58.469 74.9575
scenario4 rep002 3 I51 83.0134 110.6655
scenario4 rep002 3 I52 83.4521 110.9516
scenario4 rep002 3 I53 83.7694 112.0338
scenario4 rep002 3 I54 87.5096 117.0671
scenario4 rep002 3 I55 26.0402 40.2985
scenario4 rep002 3 I56 26.8496 40.4904
scenario4 rep002 3 I57 28.4881 40.7136
scenario4 rep002 3 I58 45.7523 74.0581
scenario4 rep002 3 I59 89.2963 86.646
scenario4 rep002 3 I6 33.1967 76.6316
scenario4 rep002 3 I60 31.2313 42.5916
scenario4 rep002 3 I61 31.807 44.7363
scenario4 rep002 3 I62 34.9944 45.1053
scenario4 rep002 3 I63 32.6694 44.8637
scenario4 rep002 3 I64 33.8687 45.0018
scenario4 rep002 3 I65 41.6289 80.7191
scenario4 rep002 3 I66 44.4088 99.6571
scenario4 rep002 3 I67 55.5269 105.1451
scenario4 rep002 3 I68 33.642 44.1698
scenario4 rep002 3 I69 33.6432 44.3019
scenario4 rep002 3 I7 6.9627 6.2141
scenario4 rep002 3 I70 39.5374 80.2148
scenario4 rep002 3 I71 41.25 80.3598
scenario4 rep002 3 I72 35.6755 44.4299
scenario4 rep002 3 I73 36.3187 44.4309
scenario4 rep002 3 I74 37.3101 44.4319
scenario4 rep002 3 I8 7.23236 9.5033
scenario4 rep002 3 I9 16.9771 61.753
scenario4 rep003 3 I0 0 7.4573
scenario4 rep003 3 I1 1.89772 7.53
scenario4 rep003 3 I10 24.4452 54.0809
scenario4 rep003 3 I11 8.33087 13.0251
scenario4 rep003 3 I12 52.2788 29.8712
scenario4 rep003 3 I13 8.5159 13.089
scenario4 rep003 3 I14 36.5605 35.8733
scenario4 rep003 3 I15 9.61193 13.4462
scenario4 rep003 3 I16 18.552 13.5514
scenario4 rep003 3 I17 64.4724 57.2946
scenario4 rep003 3 I18 7.12688 10.8256
scenario4 rep003 3 I19 12.9639 15.4262
scenario4 rep003 3 I2 45.1116 42.383
scenario4 rep003 3 I20 16.3031 18.0087
scenario4 rep003 3 I21 24.8599 41.3178
scenario4 rep003 3 I22 30.0471 41.3574
scenario4 rep003 3 I23 32.4873 42.9849
scenario4 rep003 3 I24 31.6844 41.4107
scenario4 rep003 3 I25 33.9221 43.658
scenario4 rep003 3 I26 37.7111 44.5249
scenario4 rep003 3 I27 39.3061 44.5767
scenario4 rep003 3 I28 49.2904 44.9277
scenario4 rep003 3 I29 54.541 48.38
scenario4 rep003 3 I3 53.1728 83.3845
scenario4 rep003 3 I30 8.64398 11.412
scenario4 rep003 3 I31 18.7662 39.1382
scenario4 rep003 3 I32 20.3792 45.8685
scenario4 rep003 3 I33 39.6276 61.8487
scenario4 rep003 3 I34 15.3699 19.4288
scenario4 rep003 3 I35 16.5318 20.2802
scenario4 rep003 3 I36 17.1885 19.5105
scenario4 rep003 3 I37 18.0794 25.9065
scenario4 rep003 3 I38 24.2807 33.3769
scenario4 rep003 3 I39 25.3912 41.3425
scenario4 rep003 3 I4 4.29313 10.1083
scenario4 rep003 3 I40 26.2688 41.6259
scenario4 rep003 3 I41 27.3794 41.7089
scenario4 rep003 3 I42 33.9127 44.741
scenario4 rep003 3 I43 41.7203 49.9678
scenario4 rep003 3 I44 43.2265 50.0538
scenario4 rep003 3 I45 48.2767 66.6169
scenario4 rep003 3 I46 56.6923 71.0897
scenario4 rep003 3 I47 76.9586 77.7002
scenario4 rep003 3 I48 79.3105 78.393
scenario4 rep003 3 I49 52.3546 68.4838
scenario4 rep003 3 I5 9.33696 13.4061
scenario4 rep003 3 I50 58.469 89.9451
scenario4 rep003 3 I51 83.0134 100.1174
scenario4 rep003 3 I52 83.4521 111.2782
scenario4 rep003 3 I53 83.7694 118.039
scenario4 rep003 3 I54 87.5096 119.5978
scenario4 rep003 3 I55 26.0402 41.9311
scenario4 rep003 3 I56 26.8496 42.011
scenario4 rep003 3 I57 28.4881 44.7408
scenario4 rep003 3 I58 45.7523 121.1864
scenario4 rep003 3 I59 89.2963 136.3075
scenario4 rep003 3 I6 33.1967 55.8409
scenario4 rep003 3 I60 31.2313 42.6159
scenario4 rep003 3 I61 31.807 45.8653
scenario4 rep003 3 I62 34.9944 50.5024
scenario4 rep003 3 I63 32.6694 51.6967
scenario4 rep003 3 I64 33.8687 80.441
scenario4 rep003 3 I65 41.6289 88.7798
scenario4 rep003 3 I66 44.4088 119.6912
scenario4 rep003 3 I67 55.5269 123.8211
scenario4 rep003 3 I68 33.642 42.7046
scenario4 rep003 3 I69 33.6432 42.7317
scenario4 rep003 3 I7 6.9627 10.7426
scenario4 rep003 3 I70 39.5374 42.8422
scenario4 rep003 3 I71 41.25 43.7456
scenario4 rep003 3 I72 35.6755 43.5602
scenario4 rep003 3 I73 36.3187 44.3352
scenario4 rep003 3 I74 37.3101 44.4402
scenario4 rep003 3 I8 7.23236 12.9474
scenario4 rep003 3 I9 16.9771 53.0646
scenario4 rep004 3 I0 0 -21.1546
scenario4 rep004 3 I1 1.89772 -20.7803
scenario4 rep004 3 I10 24.4452 27.6884
scenario4 rep004 3 I11 8.33087 -2.2594
scenario4 rep004 3 I12 52.2788 62.2973
scenario4 rep004 3 I13 8.5159 -1.5425
scenario4 rep004 3 I14 36.5605 34.5907
scenario4 rep004 3 I15 9.61193 0.3329
scenario4 rep004 3 I16 18.552 22.6128
scenario4 rep004 3 I17 64.4724 54.2213
scenario4 rep004 3 I18 7.12688 -9.6409
scenario4 rep004 3 I19 12.9639 -9.5932
scenario4 rep004 3 I2 45.1116 29.0862
scenario4 rep004 3 I20 16.3031 -6.463
scenario4 rep004 3 I21 24.8599 -5.0455
scenario4 rep004 3 I22 30.0471 4.4538
scenario4 rep004 3 I23 32.4873 40.0696
scenario4 rep004 3 I24 31.6844 4.6267
scenario4 rep004 3 I25 33.9221 8.7615
scenario4 rep004 3 I26 37.7111 8.8663
scenario4 rep004 3 I27 39.3061 8.9619
scenario4 rep004 3 I28 49.2904 9.3821
scenario4 rep004 3 I29 54.541 27.859
scenario4 rep004 3 I3 53.1728 29.2816
scenario4 rep004 3 I30 8.64398 -7.7304
scenario4 rep004 3 I31 18.7662 29.046
scenario4 rep004 3 I32 20.3792 29.1896
scenario4 rep004 3 I33 39.6276 83.7436
scenario4 rep004 3 I34 15.3699 14.3452
scenario4 rep004 3 I35 16.5318 14.5902
scenario4 rep004 3 I36 17.1885 16.0213
scenario4 rep004 3 I37 18.0794 16.1846
scenario4 rep004 3 I38 24.2807 24.5209
scenario4 rep004 3 I39 25.3912 24.9911
scenario4 rep004 3 I4 4.29313 -18.5607
scenario4 rep004 3 I40 26.2688 25.9094
scenario4 rep004 3 I41 27.3794 26.0538
scenario4 rep004 3 I42 33.9127 48.4501
scenario4 rep004 3 I43 41.7203 49.1504
scenario4 rep004 3 I44 43.2265 49.3114
scenario4 rep004 3 I45 48.2767 60.3209
scenario4 rep004 3 I46 56.6923 88.2119
scenario4 rep004 3 I47 76.9586 103.8601
scenario4 rep004 3 I48 79.3105 104.8936
scenario4 rep004 3 I49 52.3546 69.8134
scenario4 rep004 3 I5 9.33696 -18.4304
scenario4 rep004 3 I50 58.469 79.0586
scenario4 rep004 3 I51 83.0134 90.7562
scenario4 rep004 3 I52 83.4521 92.2966
scenario4 rep004 3 I53 83.7694 92.4683
scenario4 rep004 3 I54 87.5096 95.9479
scenario4 rep004 3 I55 26.0402 28.7849
scenario4 rep004 3 I56 26.8496 32.133
scenario4 rep004 3 I57 28.4881 37.2084
scenario4 rep004 3 I58 45.7523 42.8155
scenario4 rep004 3 I59 89.2963 71.3674
scenario4 rep004 3 I6 33.1967 30.2613
scenario4 rep004 3 I60 31.2313 41.9119
scenario4 rep004 3 I61 31.807 48.3326
scenario4 rep004 3 I62 34.9944 52.5087
scenario4 rep004 3 I63 32.6694 50.1342
scenario4 rep004 3 I64 33.8687 51.4692
scenario4 rep004 3 I65 41.6289 57.8949
scenario4 rep004 3 I66 44.4088 58.5262
scenario4 rep004 3 I67 55.5269 65.7191
scenario4 rep004 3 I68 33.642 42.0085
scenario4 rep004 3 I69 33.6432 42.5168
scenario4 rep004 3 I7 6.9627 -9.8029
scenario4 rep004 3 I70 39.5374 56.709
scenario4 rep004 3 I71 41.25 60.5302
scenario4 rep004 3 I72 35.6755 43.0945
scenario4 rep004 3 I73 36.3187 43.1102
scenario4 rep004 3 I74 37.3101 44.1033
scenario4 rep004 3 I8 7.23236 -9.6356
scenario4 rep004 3 I9 16.9771 22.2415
scenario4 rep005 3 I0 0 -6.0071
scenario4 rep005 3 I1 1.89772 -5.8897
scenario4 rep005 3 I10 24.4452 49.591
scenario4 rep005 3 I11 8.33087 11.3066
scenario4 rep005 3 I12 52.2788 93.1189
scenario4 rep005 3 I13 8.5159 11.385
scenario4 rep005 3 I14 36.5605 38.7963
scenario4 rep005 3 I15 9.61193 11.4694
scenario4 rep005 3 I16 18.552 80.6602
scenario4 rep005 3 I17 64.4724 97.0872
scenario4 rep005 3 I18 7.12688 6.8397
scenario4 rep005 3 I19 12.9639 11.2664
scenario4 rep005 3 I2 45.1116 35.5172
scenario4 rep005 3 I20 16.3031 11.3703
scenario4 rep005 3 I21 24.8599 14.8392
scenario4 rep005 3 I22 30.0471 15.0402
scenario4 rep005 3 I23 32.4873 26.6004
scenario4 rep005 3 I24 31.6844 19.4411
scenario4 rep005 3 I25 33.9221 46.11
scenario4 rep005 3 I26 37.7111 49.9507
scenario4 rep005 3 I27 39.3061 53.386
scenario4 rep005 3 I28 49.2904 59.4512
scenario4 rep005 3 I29 54.541 61.8976
scenario4 rep005 3 I3 53.1728 111.6167
scenario4 rep005 3 I30 8.64398 12.7034
scenario4 rep005 3 I31 18.7662 56.7074
scenario4 rep005 3 I32 20.3792 56.8011
scenario4 rep005 3 I33 39.6276 75.7422
scenario4 rep005 3 I34 15.3699 19.7537
scenario4 rep005 3 I35 16.5318 25.1878
scenario4 rep005 3 I36 17.1885 32.5819
scenario4 rep005 3 I37 18.0794 32.7168
scenario4 rep005 3 I38 24.2807 34.4967
scenario4 rep005 3 I39 25.3912 34.6214
scenario4 rep005 3 I4 4.29313 -2.2495
scenario4 rep005 3 I40 26.2688 44.4495
scenario4 rep005 3 I41 27.3794 44.8034
scenario4 rep005 3 I42 33.9127 46.7956
scenario4 rep005 3 I43 41.7203 49.5092
scenario4 rep005 3 I44 43.2265 54.6867
scenario4 rep005 3 I45 48.2767 58.408
scenario4 rep005 3 I46 56.6923 73.4316
scenario4 rep005 3 I47 76.9586 90.1344
scenario4 rep005 3 I48 79.3105 90.2471
scenario4 rep005 3 I49 52.3546 60.3898
scenario4 rep005 3 I5 9.33696 13.3948
scenario4 rep005 3 I50 58.469 74.1785
scenario4 rep005 3 I51 83.0134 79.7267
scenario4 rep005 3 I52 83.4521 81.3474
scenario4 rep005 3 I53 83.7694 101.9238
scenario4 rep005 3 I54 87.5096 104.0029
scenario4 rep005 3 I55 26.0402 43.59
scenario4 rep005 3 I56 26.8496 43.8159
scenario4 rep005 3 I57 28.4881 44.4939
scenario4 rep005 3 I58 45.7523 44.9752
scenario4 rep005 3 I59 89.2963 67.8443
scenario4 rep005 3 I6 33.1967 107.2245
scenario4 rep005 3 I60 31.2313 43.8898
scenario4 rep005 3 I61 31.807 47.3296
scenario4 rep005 3 I62 34.9944 48.6415
scenario4 rep005 3 I63 32.6694 47.4499
scenario4 rep005 3 I64 33.8687 52.5314
scenario4 rep005 3 I65 41.6289 63.3761
scenario4 rep005 3 I66 44.4088 63.4625
scenario4 rep005 3 I67 55.5269 65.9113
scenario4 rep005 3 I68 33.642 44.0365
scenario4 rep005 3 I69 33.6432 44.1057
scenario4 rep005 3 I7 6.9627 6.5142
scenario4 rep005 3 I70 39.5374 45.3212
scenario4 rep005 3 I71 41.25 46.2385
scenario4 rep005 3 I72 35.6755 44.1859
scenario4 rep005 3 I73 36.3187 44.2763
scenario4 rep005 3 I74 37.3101 44.801
scenario4 rep005 3 I8 7.23236 11.2166
scenario4 rep005 3 I9 16.9771 46.6159
scenario4 rep006 3 I0 0 7.982
scenario4 rep006 3 I1 1.89772 8.0452
scenario4 rep006 3 I10 24.4452 33.0334
scenario4 rep006 3 I11 8.33087 12.5841
scenario4 rep006 3 I12 52.2788 36.5358
scenario4 rep006 3 I13 8.5159 12.6287
scenario4 rep006 3 I14 36.5605 36.6165
scenario4 rep006 3 I15 9.61193 12.8996
scenario4 rep006 3 I16 18.552 62.4076
scenario4 rep006 3 I17 64.4724 85.0992
scenario4 rep006 3 I18 7.12688 8.7934
scenario4 rep006 3 I19 12.9639 13.9547
scenario4 rep006 3 I2 45.1116 25.988
scenario4 rep006 3 I20 16.3031 17.5129
scenario4 rep006 3 I21 24.8599 47.3247
scenario4 rep006 3 I22 30.0471 48.2065
scenario4 rep006 3 I23 32.4873 50.364
scenario4 rep006 3 I24 31.6844 49.2583
scenario4 rep006 3 I25 33.9221 49.7721
scenario4 rep006 3 I26 37.7111 51.1976
scenario4 rep006 3 I27 39.3061 52.3071
scenario4 rep006 3 I28 49.2904 57.5374
scenario4 rep006 3 I29 54.541 75.6024
scenario4 rep006 3 I3 53.1728 30.4681
scenario4 rep006 3 I30 8.64398 8.9876
scenario4 rep006 3 I31 18.7662 13.6002
scenario4 rep006 3 I32 20.3792 28.5281
scenario4 rep006 3 I33 39.6276 41.6708
scenario4 rep006 3 I34 15.3699 13.8315
scenario4 rep006 3 I35 16.5318 28.1471
scenario4 rep006 3 I36 17.1885 15.2435
scenario4 rep006 3 I37 18.0794 15.3023
scenario4 rep006 3 I38 24.2807 39.8177
scenario4 rep006 3 I39 25.3912 40.0553
scenario4 rep006 3 I4 4.29313 8.4243
scenario4 rep006 3 I40 26.2688 44.2259
scenario4 rep006 3 I41 27.3794 46.2476
scenario4 rep006 3 I42 33.9127 49.647
scenario4 rep006 3 I43 41.7203 50.308
scenario4 rep006 3 I44 43.2265 50.3848
scenario4 rep006 3 I45 48.2767 55.0678
scenario4 rep006 3 I46 56.6923 57.8969
scenario4 rep006 3 I47 76.9586 93.8295
scenario4 rep006 3 I48 79.3105 97.51
scenario4 rep006 3 I49 52.3546 73.4349
scenario4 rep006 3 I5 9.33696 8.6526
scenario4 rep006 3 I50 58.469 79.8292
scenario4 rep006 3 I51 83.0134 101.6783
scenario4 rep006 3 I52 83.4521 106.6168
scenario4 rep006 3 I53 83.7694 106.6957
scenario4 rep006 3 I54 87.5096 120.5645
scenario4 rep006 3 I55 26.0402 40.1116
scenario4 rep006 3 I56 26.8496 40.7009
scenario4 rep006 3 I57 28.4881 48.941
scenario4 rep006 3 I58 45.7523 65.7967
scenario4 rep006 3 I59 89.2963 105.8708
scenario4 rep006 3 I6 33.1967 73.2009
scenario4 rep006 3 I60 31.2313 41.247
scenario4 rep006 3 I61 31.807 41.3016
scenario4 rep006 3 I62 34.9944 44.6068
scenario4 rep006 3 I63 32.6694 42.4412
scenario4 rep006 3 I64 33.8687 44.1693
scenario4 rep006 3 I65 41.6289 66.2748
scenario4 rep006 3 I66 44.4088 66.3916
scenario4 rep006 3 I67 55.5269 121.0639
scenario4 rep006 3 I68 33.642 41.5109
scenario4 rep006 3 I69 33.6432 41.5892
scenario4 rep006 3 I7 6.9627 8.7486
scenario4 rep006 3 I70 39.5374 53.2264
scenario4 rep006 3 I71 41.25 63.855
scenario4 rep006 3 I72 35.6755 41.6675
scenario4 rep006 3 I73 36.3187 41.7862
scenario4 rep006 3 I74 37.3101 43.4096
scenario4 rep006 3 I8 7.23236 12.5395
scenario4 rep006 3 I9 16.9771 30.7008
scenario4 rep007 3 I0 0 -13.9856
scenario4 rep007 3 I1 1.89772 -13.3279
scenario4 rep007 3 I10 24.4452 35.5456
scenario4 rep007 3 I11 8.33087 9.4061
scenario4 rep007 3 I12 52.2788 83.0401
scenario4 rep007 3 I13 8.5159 9.546
scenario4 rep007 3 I14 36.5605 38.7498
scenario4 rep007 3 I15 9.61193 9.8477
scenario4 rep007 3 I16 18.552 39.1368
scenario4 rep007 3 I17 64.4724 48.4891
scenario4 rep007 3 I18 7.12688 7.8826
scenario4 rep007 3 I19 12.9639 23.5843
scenario4 rep007 3 I2 45.1116 98.9323
scenario4 rep007 3 I20 16.3031 23.7923
scenario4 rep007 3 I21 24.8599 31.2068
scenario4 rep007 3 I22 30.0471 33.6171
scenario4 rep007 3 I23 32.4873 33.7773
scenario4 rep007 3 I24 31.6844 35.7851
scenario4 rep007 3 I25 33.9221 38.8806
scenario4 rep007 3 I26 37.7111 39.3317
scenario4 rep007 3 I27 39.3061 43.3111
scenario4 rep007 3 I28 49.2904 104.8623
scenario4 rep007 3 I29 54.541 48.2392
scenario4 rep007 3 I3 53.1728 104.6349
scenario4 rep007 3 I30 8.64398 10.1802
scenario4 rep007 3 I31 18.7662 25.0946
scenario4 rep007 3 I32 20.3792 29.9261
scenario4 rep007 3 I33 39.6276 47.1844
scenario4 rep007 3 I34 15.3699 27.1675
scenario4 rep007 3 I35 16.5318 31.7971
scenario4 rep007 3 I36 17.1885 34.6563
scenario4 rep007 3 I37 18.0794 34.7796
scenario4 rep007 3 I38 24.2807 39.1284
scenario4 rep007 3 I39 25.3912 40.9346
scenario4 rep007 3 I4 4.29313 -9.0673
scenario4 rep007 3 I40 26.2688 45.5329
scenario4 rep007 3 I41 27.3794 45.6986
scenario4 rep007 3 I42 33.9127 48.4445
scenario4 rep007 3 I43 41.7203 50.6567
scenario4 rep007 3 I44 43.2265 54.9457
scenario4 rep007 3 I45 48.2767 57.5269
scenario4 rep007 3 I46 56.6923 62.1587
scenario4 rep007 3 I47 76.9586 94.9347
scenario4 rep007 3 I48 79.3105 95.0544
scenario4 rep007 3 I49 52.3546 59.2212
scenario4 rep007 3 I5 9.33696 8.9633
scenario4 rep007 3 I50 58.469 60.225
scenario4 rep007 3 I51 83.0134 98.4575
scenario4 rep007 3 I52 83.4521 98.5788
scenario4 rep007 3 I53 83.7694 102.472
scenario4 rep007 3 I54 87.5096 115.6806
scenario4 rep007 3 I55 26.0402 41.6599
scenario4 rep007 3 I56 26.8496 41.7797
scenario4 rep007 3 I57 28.4881 56.0124
scenario4 rep007 3 I58 45.7523 74.9184
scenario4 rep007 3 I59 89.2963 104.976
scenario4 rep007 3 I6 33.1967 58.0214
scenario4 rep007 3 I60 31.2313 42.6792
scenario4 rep007 3 I61 31.807 45.969
scenario4 rep007 3 I62 34.9944 50.4854
scenario4 rep007 3 I63 32.6694 51.3423
scenario4 rep007 3 I64 33.8687 51.487
scenario4 rep007 3 I65 41.6289 56.1528
scenario4 rep007 3 I66 44.4088 56.2954
scenario4 rep007 3 I67 55.5269 67.3201
scenario4 rep007 3 I68 33.642 42.926
scenario4 rep007 3 I69 33.6432 42.9936
scenario4 rep007 3 I7 6.9627 7.7439
scenario4 rep007 3 I70 39.5374 51.0664
scenario4 rep007 3 I71 41.25 73.1427
scenario4 rep007 3 I72 35.6755 43.0623
scenario4 rep007 3 I73 36.3187 43.3069
scenario4 rep007 3 I74 37.3101 43.4946
scenario4 rep007 3 I8 7.23236 8.1665
scenario4 rep007 3 I9 16.9771 27.1246
scenario4 rep008 3 I0 0 1.244
scenario4 rep008 3 I1 1.89772 2.8532
scenario4 rep008 3 I10 24.4452 55.8089
scenario4 rep008 3 I11 8.33087 11.1912
scenario4 rep008 3 I12 52.2788 67.6468
scenario4 rep008 3 I13 8.5159 11.2487
scenario4 rep008 3 I14 36.5605 38.7735
scenario4 rep008 3 I15 9.61193 12.2989
scenario4 rep008 3 I16 18.552 15.6451
scenario4 rep008 3 I17 64.4724 31.2718
scenario4 rep008 3 I18 7.12688 9.8657
scenario4 rep008 3 I19 12.9639 12.3564
scenario4 rep008 3 I2 45.1116 75.6976
scenario4 rep008 3 I20 16.3031 13.1913
scenario4 rep008 3 I21 24.8599 18.4852
scenario4 rep008 3 I22 30.0471 21.454
scenario4 rep008 3 I23 32.4873 36.5279
scenario4 rep008 3 I24 31.6844 21.8588
scenario4 rep008 3 I25 33.9221 37.5753
scenario4 rep008 3 I26 37.7111 38.4182
scenario4 rep008 3 I27 39.3061 42.3541
scenario4 rep008 3 I28 49.2904 69.5016
scenario4 rep008 3 I29 54.541 44.8353
scenario4 rep008 3 I3 53.1728 80.2577
scenario4 rep008 3 I30 8.64398 10.832
scenario4 rep008 3 I31 18.7662 18.2683
scenario4 rep008 3 I32 20.3792 30.0107
scenario4 rep008 3 I33 39.6276 30.1688
scenario4 rep008 3 I34 15.3699 15.3652
scenario4 rep008 3 I35 16.5318 16.4188
scenario4 rep008 3 I36 17.1885 35.9027
scenario4 rep008 3 I37 18.0794 36.7355
scenario4 rep008 3 I38 24.2807 37.8462
scenario4 rep008 3 I39 25.3912 38.0017
scenario4 rep008 3 I4 4.29313 9.0322
scenario4 rep008 3 I40 26.2688 38.0899
scenario4 rep008 3 I41 27.3794 38.55
scenario4 rep008 3 I42 33.9127 39.9584
scenario4 rep008 3 I43 41.7203 49.0699
scenario4 rep008 3 I44 43.2265 51.2886
scenario4 rep008 3 I45 48.2767 51.5425
scenario4 rep008 3 I46 56.6923 79.135
scenario4 rep008 3 I47 76.9586 106.306
scenario4 rep008 3 I48 79.3105 110.8106
scenario4 rep008 3 I49 52.3546 51.9497
scenario4 rep008 3 I5 9.33696 12.7526
scenario4 rep008 3 I50 58.469 61.6799
scenario4 rep008 3 I51 83.0134 103.0004
scenario4 rep008 3 I52 83.4521 103.1157
scenario4 rep008 3 I53 83.7694 103.2594
scenario4 rep008 3 I54 87.5096 104.4551
scenario4 rep008 3 I55 26.0402 40.2193
scenario4 rep008 3 I56 26.8496 41.9071
scenario4 rep008 3 I57 28.4881 57.1564
scenario4 rep008 3 I58 45.7523 75.5219
scenario4 rep008 3 I59 89.2963 122.0737
scenario4 rep008 3 I6 33.1967 34.2016
scenario4 rep008 3 I60 31.2313 42.4521
scenario4 rep008 3 I61 31.807 46.8311
scenario4 rep008 3 I62 34.9944 47.3357
scenario4 rep008 3 I63 32.6694 52.0744
scenario4 rep008 3 I64 33.8687 54.0665
scenario4 rep008 3 I65 41.6289 114.4535
scenario4 rep008 3 I66 44.4088 114.6005
scenario4 rep008 3 I67 55.5269 118.0921
scenario4 rep008 3 I68 33.642 42.8005
scenario4 rep008 3 I69 33.6432 43.018
scenario4 rep008 3 I7 6.9627 9.514
scenario4 rep008 3 I70 39.5374 43.6836
scenario4 rep008 3 I71 41.25 50.2116
scenario4 rep008 3 I72 35.6755 43.9637
scenario4 rep008 3 I73 36.3187 44.0534
scenario4 rep008 3 I74 37.3101 44.0544
scenario4 rep008 3 I8 7.23236 9.6517
scenario4 rep008 3 I9 16.9771 17.1476
scenario4 rep009 3 I0 0 -4.2472
scenario4 rep009 3 I1 1.89772 -4.1139
scenario4 rep009 3 I10 24.4452 40.2243
scenario4 rep009 3 I11 8.33087 4.7113
scenario4 rep009 3 I12 52.2788 59.3653
scenario4 rep009 3 I13 8.5159 7.4146
scenario4 rep009 3 I14 36.5605 35.6402
