clockModel rep method brName estLength trueLength
scenario1 rep064 BEAST_strict Crossosoma 66.2587 107.331
scenario1 rep064 BEAST_strict Cucumis 96.3112 102.69
scenario1 rep064 BEAST_strict Daucus 45.3826 56.2306
scenario1 rep064 BEAST_strict Dillenia 103.4546 113.96
scenario1 rep064 BEAST_strict Dioscorea 130.134 107.513
scenario1 rep064 BEAST_strict Drimys 126.5774 126.5
scenario1 rep064 BEAST_strict Eichhornia 130.6902 90.7097
scenario1 rep064 BEAST_strict Endressinia 49.0377 16.1691
scenario1 rep064 BEAST_strict Enkianthus 71.1216 96.7737
scenario1 rep064 BEAST_strict Escallonia 47.1649 56.9866
scenario1 rep064 BEAST_strict Eucalyptus 87.4731 87.3
scenario1 rep064 BEAST_strict Eupomatia 115.469 115.5
scenario1 rep064 BEAST_strict Euptelea 99.0743 121.234
scenario1 rep064 BEAST_strict Fagales 1.4707 7.58994
scenario1 rep064 BEAST_strict Fagus 94.8405 95.0999
scenario1 rep064 BEAST_strict Gossypium 34.1793 84.4734
scenario1 rep064 BEAST_strict Grubbia 87.3249 87.3
scenario1 rep064 BEAST_strict Gunnera 104.9598 115.719
scenario1 rep064 BEAST_strict Hedycarya 101.4207 101.1
scenario1 rep064 BEAST_strict Hedyosmum 74.2276 123.023
scenario1 rep064 BEAST_strict Helianthus 59.9782 81.531
scenario1 rep064 BEAST_strict Helwingia 66.3655 66.5
scenario1 rep064 BEAST_strict I1 1.1082 1.89771
scenario1 rep064 BEAST_strict I10 21.9999 7.46815
scenario1 rep064 BEAST_strict I11 0.3468 1.09851
scenario1 rep064 BEAST_strict I12 28.3533 27.779
scenario1 rep064 BEAST_strict I13 0.328 0.185028
scenario1 rep064 BEAST_strict I14 3.3767 3.86045
scenario1 rep064 BEAST_strict I15 0.7006 1.09603
scenario1 rep064 BEAST_strict I16 5.7642 8.94009
scenario1 rep064 BEAST_strict I17 3.8108 45.9205
scenario1 rep064 BEAST_strict I18 0.6516 0.164182
scenario1 rep064 BEAST_strict I19 3.3071 5.83703
scenario1 rep064 BEAST_strict I2 3.1957 31.6116
scenario1 rep064 BEAST_strict I20 4.6536 3.33915
scenario1 rep064 BEAST_strict I21 3.7262 8.5569
scenario1 rep064 BEAST_strict I22 12.5059 5.18713
scenario1 rep064 BEAST_strict I23 10.351 2.44022
scenario1 rep064 BEAST_strict I24 0.7606 1.63732
scenario1 rep064 BEAST_strict I25 0.5514 2.23768
scenario1 rep064 BEAST_strict I26 2.6972 3.78906
scenario1 rep064 BEAST_strict I27 0.8726 1.59502
scenario1 rep064 BEAST_strict I28 4.913 9.98418
scenario1 rep064 BEAST_strict I29 12.9634 15.2348
scenario1 rep064 BEAST_strict I3 88.3768 8.06111
scenario1 rep064 BEAST_strict I30 4.2283 1.5171
scenario1 rep064 BEAST_strict I31 27.4213 5.26619
scenario1 rep064 BEAST_strict I32 33.6415 1.61306
scenario1 rep064 BEAST_strict I33 21.0613 19.2484
scenario1 rep064 BEAST_strict I34 11.9667 1.86989
scenario1 rep064 BEAST_strict I35 2.4306 1.16187
scenario1 rep064 BEAST_strict I36 2.0385 1.81861
scenario1 rep064 BEAST_strict I37 0.8961 0.890909
scenario1 rep064 BEAST_strict I38 6.6344 6.20129
scenario1 rep064 BEAST_strict I39 0.9549 1.1105
scenario1 rep064 BEAST_strict I4 0.6797 2.39542
scenario1 rep064 BEAST_strict I40 5.5093 0.877635
scenario1 rep064 BEAST_strict I41 1.4094 1.11055
scenario1 rep064 BEAST_strict I42 5.3722 6.5333
scenario1 rep064 BEAST_strict I43 2.3775 7.8076
scenario1 rep064 BEAST_strict I44 18.2149 1.50626
scenario1 rep064 BEAST_strict I45 1.1404 5.05022
scenario1 rep064 BEAST_strict I46 17.8831 8.41561
scenario1 rep064 BEAST_strict I47 8.9301 20.2663
scenario1 rep064 BEAST_strict I48 4.0742 2.35183
scenario1 rep064 BEAST_strict I49 1.3217 4.07786
scenario1 rep064 BEAST_strict I5 35.3161 5.04383
scenario1 rep064 BEAST_strict I50 8.6813 6.11437
scenario1 rep064 BEAST_strict I51 12.8132 24.5444
scenario1 rep064 BEAST_strict I52 1.1085 0.438631
scenario1 rep064 BEAST_strict I53 0.6738 0.317339
scenario1 rep064 BEAST_strict I54 17.604 3.74023
scenario1 rep064 BEAST_strict I55 0.5503 0.649031
scenario1 rep064 BEAST_strict I56 0.4898 0.809405
scenario1 rep064 BEAST_strict I57 6.5333 1.6385
scenario1 rep064 BEAST_strict I58 54.7754 17.2643
scenario1 rep064 BEAST_strict I59 6.7618 43.5441
scenario1 rep064 BEAST_strict I6 22.7449 19.6967
scenario1 rep064 BEAST_strict I60 3.5387 4.38172
scenario1 rep064 BEAST_strict I61 5.605 0.575665
scenario1 rep064 BEAST_strict I62 3.7862 3.18741
scenario1 rep064 BEAST_strict I63 27.5623 0.862363
scenario1 rep064 BEAST_strict I64 1.7621 1.1993
scenario1 rep064 BEAST_strict I65 20.8598 7.76023
scenario1 rep064 BEAST_strict I66 2.342 2.77986
scenario1 rep064 BEAST_strict I67 7.1155 11.1181
scenario1 rep064 BEAST_strict I68 0.9738 2.41062
scenario1 rep064 BEAST_strict I69 0.5411 0.00128
scenario1 rep064 BEAST_strict I7 0.3798 2.66957
scenario1 rep064 BEAST_strict I70 12.4669 5.89418
scenario1 rep064 BEAST_strict I71 2.2897 1.71254
scenario1 rep064 BEAST_strict I72 0.4922 2.03222
scenario1 rep064 BEAST_strict I73 0.7201 0.643278
scenario1 rep064 BEAST_strict I74 0.3877 0.991321
scenario1 rep064 BEAST_strict I8 0.4758 0.269661
scenario1 rep064 BEAST_strict I9 90.626 9.74474
scenario1 rep064 BEAST_strict Ilex 66.3655 66.5
scenario1 rep064 BEAST_strict Illicium 103.7154 106.803
scenario1 rep064 BEAST_strict Itea 34.8941 50.7034
scenario1 rep064 BEAST_strict Japonolirion 152.9909 115.14
scenario1 rep064 BEAST_strict Lilium 139.7244 108.316
scenario1 rep064 BEAST_strict Liquidambar 41.6559 94.2475
scenario1 rep064 BEAST_strict Liriodendron 87.1157 87.7211
scenario1 rep064 BEAST_strict Lonicera 27.7786 52.4904
scenario1 rep064 BEAST_strict Magnolia 87.1157 87.7211
scenario1 rep064 BEAST_strict Mauldinia 2.6301 2.33954
scenario1 rep064 BEAST_strict Meliosma 112.0983 123.468
scenario1 rep064 BEAST_strict Morus 96.6988 103.681
scenario1 rep064 BEAST_strict Musa 130.6902 90.7097
scenario1 rep064 BEAST_strict Myrtales 2.5617 17.7056
scenario1 rep064 BEAST_strict Nelumbo 107.4417 107.3
scenario1 rep064 BEAST_strict Nerium 43.168 63.0414
scenario1 rep064 BEAST_strict Nicotiana 39.0938 60.6895
scenario1 rep064 BEAST_strict Nuphar 35.0726 86.8275
scenario1 rep064 BEAST_strict Nymphaea 35.0726 86.8273
scenario1 rep064 BEAST_strict Orontium 113.6205 113.5
scenario1 rep064 BEAST_strict Oryza 122.6397 85.4591
scenario1 rep064 BEAST_strict Oxalis 83.1544 98.75
scenario1 rep064 BEAST_strict Pachysandra 111.5942 121.921
scenario1 rep064 BEAST_strict Pandanus 130.134 107.513
scenario1 rep064 BEAST_strict Papaver 65.4328 119.621
scenario1 rep064 BEAST_strict Paracryphia 27.7786 52.4904
scenario1 rep064 BEAST_strict Parnassia 83.1544 98.7501
scenario1 rep064 BEAST_strict Pelargonium 90.0348 105.006
scenario1 rep064 BEAST_strict Persea 101.4207 101.1
scenario1 rep064 BEAST_strict Picramnia 64.4966 106.131
scenario1 rep064 BEAST_strict Piper 153.9031 75.5275
scenario1 rep064 BEAST_strict Pisum 97.4189 104.325
scenario1 rep064 BEAST_strict Platanus 107.4417 107.3
scenario1 rep064 BEAST_strict Populus 85.4442 100.463
scenario1 rep064 BEAST_strict Pterostemon 34.8941 50.7034
scenario1 rep064 BEAST_strict Sapindopsis 4.6567 16.1682
scenario1 rep064 BEAST_strict Saururus 153.9031 75.5275
scenario1 rep064 BEAST_strict Schisandra 103.7154 106.803
scenario1 rep064 BEAST_strict Serenoa 87.1457 87.0001
scenario1 rep064 BEAST_strict Sparganium 61.2379 61.0683
scenario1 rep064 BEAST_strict Spathiphyllum 113.6205 113.5
scenario1 rep064 BEAST_strict Spinacia 91.7139 106.087
scenario1 rep064 BEAST_strict Tapiscia 41.2947 95.5911
scenario1 rep064 BEAST_strict Terminalia 87.4731 87.3001
scenario1 rep064 BEAST_strict Tricolpites 33.9539 4.85603
scenario1 rep064 BEAST_strict Trimenia 126.4603 126.5
scenario1 rep064 BEAST_strict Trithuria 126.6451 126.5
scenario1 rep064 BEAST_strict Trochodendron 112.4904 122.811
scenario1 rep064 BEAST_strict Typha 61.2379 61.0685
scenario1 rep064 BEAST_strict Typhaceae 61.4018 24.3907
scenario1 rep064 BEAST_strict Virginianthus 56.7513 24.1841
scenario1 rep064 BEAST_strict Vitis 96.4314 111.512
scenario1 rep064 BEAST_strict Walkerpollis 36.9008 3.88808
scenario1 rep064 BEAST_strict Ximenia 98.4956 113.731
scenario1 rep065 BEAST_rcla Acer 91.6704 98.3711
scenario1 rep065 BEAST_rcla Acorus 128.5108 127.036
scenario1 rep065 BEAST_rcla Amborella 159.7805 140
scenario1 rep065 BEAST_rcla Anacostia 7.0578 4.16305
scenario1 rep065 BEAST_rcla Antirrhinum 46.9582 60.6895
scenario1 rep065 BEAST_rcla Apostasia 108.7569 106.078
scenario1 rep065 BEAST_rcla Aquifoliaceae 19.256 21.1453
scenario1 rep065 BEAST_rcla Araceae 11.3307 10.197
scenario1 rep065 BEAST_rcla Archaefructus 15.0501 11.6023
scenario1 rep065 BEAST_rcla Arecales 10.0283 15.2889
scenario1 rep065 BEAST_rcla Asarum 108.0114 121.448
scenario1 rep065 BEAST_rcla Ascarina 84.7969 115.555
scenario1 rep065 BEAST_rcla Atherosperma 104.3801 103.44
scenario1 rep065 BEAST_rcla Aucuba 80.5012 83.3077
scenario1 rep065 BEAST_rcla Austrobaileya 133.5783 130.663
scenario1 rep065 BEAST_rcla Berberidopsis 110.8178 112.621
scenario1 rep065 BEAST_rcla Brasenia 76.8646 94.8882
scenario1 rep065 BEAST_rcla Brunia 44.5378 56.548
scenario1 rep065 BEAST_rcla Bulnesia 105.8761 106.358
scenario1 rep065 BEAST_rcla Calamus 86.9949 86.9999
scenario1 rep065 BEAST_rcla Calycanthus 107.5563 107.3
scenario1 rep065 BEAST_rcla Canella 126.4403 126.5
scenario1 rep065 BEAST_rcla Carya 94.9672 95.1
scenario1 rep065 BEAST_rcla Ceratophyllum 132.5209 131.356
scenario1 rep065 BEAST_rcla Chloranthus 84.7969 115.555
scenario1 rep065 BEAST_rcla Cleome 69.1602 84.4731
scenario1 rep065 BEAST_rcla Cocculus 111.1876 100.372
scenario1 rep065 BEAST_rcla Coptis 111.1876 100.372
scenario1 rep065 BEAST_rcla Cornales 8.0887 10.9797
scenario1 rep065 BEAST_rcla Cornus 87.5156 87.2999
scenario1 rep065 BEAST_rcla Crossosoma 102.2023 107.331
scenario1 rep065 BEAST_rcla Cucumis 98.3637 102.69
scenario1 rep065 BEAST_rcla Daucus 41.3811 56.2306
scenario1 rep065 BEAST_rcla Dillenia 114.3081 113.96
scenario1 rep065 BEAST_rcla Dioscorea 103.1445 107.513
scenario1 rep065 BEAST_rcla Drimys 126.4403 126.5
scenario1 rep065 BEAST_rcla Eichhornia 80.7953 90.7097
scenario1 rep065 BEAST_rcla Endressinia 15.0893 16.1691
scenario1 rep065 BEAST_rcla Enkianthus 93.4435 96.7737
scenario1 rep065 BEAST_rcla Escallonia 47.3003 56.9866
scenario1 rep065 BEAST_rcla Eucalyptus 87.5072 87.3
scenario1 rep065 BEAST_rcla Eupomatia 115.5159 115.5
scenario1 rep065 BEAST_rcla Euptelea 125.0745 121.234
scenario1 rep065 BEAST_rcla Fagales 3.3965 7.58994
scenario1 rep065 BEAST_rcla Fagus 94.9672 95.0999
scenario1 rep065 BEAST_rcla Gossypium 69.1602 84.4734
scenario1 rep065 BEAST_rcla Grubbia 87.5156 87.3
scenario1 rep065 BEAST_rcla Gunnera 117.7922 115.719
scenario1 rep065 BEAST_rcla Hedycarya 101.5199 101.1
scenario1 rep065 BEAST_rcla Hedyosmum 109.2813 123.023
scenario1 rep065 BEAST_rcla Helianthus 72.8949 81.531
scenario1 rep065 BEAST_rcla Helwingia 66.4234 66.5
scenario1 rep065 BEAST_rcla I1 18.208 1.89771
scenario1 rep065 BEAST_rcla I10 24.4844 7.46815
scenario1 rep065 BEAST_rcla I11 2.6669 1.09851
scenario1 rep065 BEAST_rcla I12 21.8531 27.779
scenario1 rep065 BEAST_rcla I13 1.1517 0.185028
scenario1 rep065 BEAST_rcla I14 3.1762 3.86045
scenario1 rep065 BEAST_rcla I15 1.8026 1.09603
scenario1 rep065 BEAST_rcla I16 19.6396 8.94009
scenario1 rep065 BEAST_rcla I17 67.3621 45.9205
scenario1 rep065 BEAST_rcla I18 0.7955 0.164182
scenario1 rep065 BEAST_rcla I19 6.8243 5.83703
scenario1 rep065 BEAST_rcla I2 49.6577 31.6116
scenario1 rep065 BEAST_rcla I20 3.684 3.33915
scenario1 rep065 BEAST_rcla I21 8.6972 8.5569
scenario1 rep065 BEAST_rcla I22 2.3791 5.18713
scenario1 rep065 BEAST_rcla I23 10.606 2.44022
scenario1 rep065 BEAST_rcla I24 1.6225 1.63732
scenario1 rep065 BEAST_rcla I25 3.3711 2.23768
scenario1 rep065 BEAST_rcla I26 11.7336 3.78906
scenario1 rep065 BEAST_rcla I27 10.1026 1.59502
scenario1 rep065 BEAST_rcla I28 6.1253 9.98418
scenario1 rep065 BEAST_rcla I29 11.8377 15.2348
scenario1 rep065 BEAST_rcla I3 10.0394 8.06111
scenario1 rep065 BEAST_rcla I30 2.8142 1.5171
scenario1 rep065 BEAST_rcla I31 1.4549 5.26619
scenario1 rep065 BEAST_rcla I32 3.69 1.61306
scenario1 rep065 BEAST_rcla I33 10.1969 19.2484
scenario1 rep065 BEAST_rcla I34 2.1969 1.86989
scenario1 rep065 BEAST_rcla I35 1.8731 1.16187
scenario1 rep065 BEAST_rcla I36 1.1091 1.81861
scenario1 rep065 BEAST_rcla I37 1.0204 0.890909
scenario1 rep065 BEAST_rcla I38 4.4108 6.20129
scenario1 rep065 BEAST_rcla I39 0.881 1.1105
scenario1 rep065 BEAST_rcla I4 4.5325 2.39542
scenario1 rep065 BEAST_rcla I40 4.7794 0.877635
scenario1 rep065 BEAST_rcla I41 1.314 1.11055
scenario1 rep065 BEAST_rcla I42 8.8887 6.5333
scenario1 rep065 BEAST_rcla I43 6.3247 7.8076
scenario1 rep065 BEAST_rcla I44 2.1609 1.50626
scenario1 rep065 BEAST_rcla I45 3.3993 5.05022
scenario1 rep065 BEAST_rcla I46 9.5429 8.41561
scenario1 rep065 BEAST_rcla I47 28.147 20.2663
scenario1 rep065 BEAST_rcla I48 5.396 2.35183
scenario1 rep065 BEAST_rcla I49 4.3647 4.07786
scenario1 rep065 BEAST_rcla I5 3.4616 5.04383
scenario1 rep065 BEAST_rcla I50 12.7845 6.11437
scenario1 rep065 BEAST_rcla I51 25.5946 24.5444
scenario1 rep065 BEAST_rcla I52 2.7625 0.438631
scenario1 rep065 BEAST_rcla I53 3.1567 0.317339
scenario1 rep065 BEAST_rcla I54 7.0785 3.74023
scenario1 rep065 BEAST_rcla I55 2.6031 0.649031
scenario1 rep065 BEAST_rcla I56 1.422 0.809405
scenario1 rep065 BEAST_rcla I57 3.0032 1.6385
scenario1 rep065 BEAST_rcla I58 17.9552 17.2643
scenario1 rep065 BEAST_rcla I59 61.9307 43.5441
scenario1 rep065 BEAST_rcla I6 14.3855 19.6967
scenario1 rep065 BEAST_rcla I60 2.8992 4.38172
scenario1 rep065 BEAST_rcla I61 4.3067 0.575665
scenario1 rep065 BEAST_rcla I62 8.0876 3.18741
scenario1 rep065 BEAST_rcla I63 3.4779 0.862363
scenario1 rep065 BEAST_rcla I64 6.8151 1.1993
scenario1 rep065 BEAST_rcla I65 3.7169 7.76023
scenario1 rep065 BEAST_rcla I66 3.2135 2.77986
scenario1 rep065 BEAST_rcla I67 19.2967 11.1181
scenario1 rep065 BEAST_rcla I68 4.1109 2.41062
scenario1 rep065 BEAST_rcla I69 1.5032 0.00128
scenario1 rep065 BEAST_rcla I7 0.9093 2.66957
scenario1 rep065 BEAST_rcla I70 24.9046 5.89418
scenario1 rep065 BEAST_rcla I71 1.8479 1.71254
scenario1 rep065 BEAST_rcla I72 2.2528 2.03222
scenario1 rep065 BEAST_rcla I73 2.0906 0.643278
scenario1 rep065 BEAST_rcla I74 1.6658 0.991321
scenario1 rep065 BEAST_rcla I8 2.8584 0.269661
scenario1 rep065 BEAST_rcla I9 23.9908 9.74474
scenario1 rep065 BEAST_rcla Ilex 66.4234 66.5
scenario1 rep065 BEAST_rcla Illicium 112.1351 106.803
scenario1 rep065 BEAST_rcla Itea 29.9971 50.7034
scenario1 rep065 BEAST_rcla Japonolirion 116.1296 115.14
scenario1 rep065 BEAST_rcla Lilium 112.1279 108.316
scenario1 rep065 BEAST_rcla Liquidambar 91.9278 94.2475
scenario1 rep065 BEAST_rcla Liriodendron 93.6628 87.7211
scenario1 rep065 BEAST_rcla Lonicera 34.3026 52.4904
scenario1 rep065 BEAST_rcla Magnolia 93.6628 87.7211
scenario1 rep065 BEAST_rcla Mauldinia 2.8602 2.33954
scenario1 rep065 BEAST_rcla Meliosma 122.4595 123.468
scenario1 rep065 BEAST_rcla Morus 100.0295 103.681
scenario1 rep065 BEAST_rcla Musa 80.7953 90.7097
scenario1 rep065 BEAST_rcla Myrtales 10.0855 17.7056
scenario1 rep065 BEAST_rcla Nelumbo 107.4682 107.3
scenario1 rep065 BEAST_rcla Nerium 52.3542 63.0414
scenario1 rep065 BEAST_rcla Nicotiana 46.9582 60.6895
scenario1 rep065 BEAST_rcla Nuphar 66.8253 86.8275
scenario1 rep065 BEAST_rcla Nymphaea 66.8253 86.8273
scenario1 rep065 BEAST_rcla Orontium 113.4962 113.5
scenario1 rep065 BEAST_rcla Oryza 75.0829 85.4591
scenario1 rep065 BEAST_rcla Oxalis 77.6204 98.75
scenario1 rep065 BEAST_rcla Pachysandra 122.203 121.921
scenario1 rep065 BEAST_rcla Pandanus 103.1445 107.513
scenario1 rep065 BEAST_rcla Papaver 121.3845 119.621
scenario1 rep065 BEAST_rcla Paracryphia 34.3026 52.4904
scenario1 rep065 BEAST_rcla Parnassia 77.6204 98.7501
scenario1 rep065 BEAST_rcla Pelargonium 97.5927 105.006
scenario1 rep065 BEAST_rcla Persea 101.5199 101.1
scenario1 rep065 BEAST_rcla Picramnia 95.3872 106.131
scenario1 rep065 BEAST_rcla Piper 40.6492 75.5275
scenario1 rep065 BEAST_rcla Pisum 102.1201 104.325
scenario1 rep065 BEAST_rcla Platanus 107.4682 107.3
scenario1 rep065 BEAST_rcla Populus 79.4683 100.463
scenario1 rep065 BEAST_rcla Pterostemon 29.9971 50.7034
scenario1 rep065 BEAST_rcla Sapindopsis 14.9912 16.1682
scenario1 rep065 BEAST_rcla Saururus 40.6492 75.5275
scenario1 rep065 BEAST_rcla Schisandra 112.1351 106.803
scenario1 rep065 BEAST_rcla Serenoa 86.9949 87.0001
scenario1 rep065 BEAST_rcla Sparganium 61.0179 61.0683
scenario1 rep065 BEAST_rcla Spathiphyllum 113.4962 113.5
scenario1 rep065 BEAST_rcla Spinacia 101.9291 106.087
scenario1 rep065 BEAST_rcla Tapiscia 88.4569 95.5911
scenario1 rep065 BEAST_rcla Terminalia 87.5072 87.3001
scenario1 rep065 BEAST_rcla Tricolpites 5.9915 4.85603
scenario1 rep065 BEAST_rcla Trimenia 126.5205 126.5
scenario1 rep065 BEAST_rcla Trithuria 126.5223 126.5
scenario1 rep065 BEAST_rcla Trochodendron 123.2234 122.811
scenario1 rep065 BEAST_rcla Typha 61.0179 61.0685
scenario1 rep065 BEAST_rcla Typhaceae 14.065 24.3907
scenario1 rep065 BEAST_rcla Virginianthus 21.8972 24.1841
scenario1 rep065 BEAST_rcla Vitis 109.8829 111.512
scenario1 rep065 BEAST_rcla Walkerpollis 1.2106 3.88808
scenario1 rep065 BEAST_rcla Ximenia 112.1318 113.731
scenario1 rep065 BEAST_lognorm Acer 77.6276 98.3711
scenario1 rep065 BEAST_lognorm Acorus 151.6884 127.036
scenario1 rep065 BEAST_lognorm Amborella 206.9855 140
scenario1 rep065 BEAST_lognorm Anacostia 21.5771 4.16305
scenario1 rep065 BEAST_lognorm Antirrhinum 36.946 60.6895
scenario1 rep065 BEAST_lognorm Apostasia 118.7809 106.078
scenario1 rep065 BEAST_lognorm Aquifoliaceae 12.9128 21.1453
scenario1 rep065 BEAST_lognorm Araceae 31.6583 10.197
scenario1 rep065 BEAST_lognorm Archaefructus 54.5982 11.6023
scenario1 rep065 BEAST_lognorm Arecales 18.9924 15.2889
scenario1 rep065 BEAST_lognorm Asarum 109.7502 121.448
scenario1 rep065 BEAST_lognorm Ascarina 67.7808 115.555
scenario1 rep065 BEAST_lognorm Atherosperma 103.3003 103.44
scenario1 rep065 BEAST_lognorm Aucuba 73.8008 83.3077
scenario1 rep065 BEAST_lognorm Austrobaileya 148.0821 130.663
scenario1 rep065 BEAST_lognorm Berberidopsis 108.0927 112.621
scenario1 rep065 BEAST_lognorm Brasenia 79.1815 94.8882
scenario1 rep065 BEAST_lognorm Brunia 39.9224 56.548
scenario1 rep065 BEAST_lognorm Bulnesia 106.5949 106.358
scenario1 rep065 BEAST_lognorm Calamus 86.9898 86.9999
scenario1 rep065 BEAST_lognorm Calycanthus 107.5063 107.3
scenario1 rep065 BEAST_lognorm Canella 126.4977 126.5
scenario1 rep065 BEAST_lognorm Carya 94.9745 95.1
scenario1 rep065 BEAST_lognorm Ceratophyllum 145.0063 131.356
scenario1 rep065 BEAST_lognorm Chloranthus 67.7808 115.555
scenario1 rep065 BEAST_lognorm Cleome 43.9119 84.4731
scenario1 rep065 BEAST_lognorm Cocculus 74.2572 100.372
scenario1 rep065 BEAST_lognorm Coptis 74.2572 100.372
scenario1 rep065 BEAST_lognorm Cornales 6.0344 10.9797
scenario1 rep065 BEAST_lognorm Cornus 87.4843 87.2999
scenario1 rep065 BEAST_lognorm Crossosoma 97.7157 107.331
scenario1 rep065 BEAST_lognorm Cucumis 98.5782 102.69
scenario1 rep065 BEAST_lognorm Daucus 34.8984 56.2306
scenario1 rep065 BEAST_lognorm Dillenia 114.2549 113.96
scenario1 rep065 BEAST_lognorm Dioscorea 93.6939 107.513
scenario1 rep065 BEAST_lognorm Drimys 126.4977 126.5
scenario1 rep065 BEAST_lognorm Eichhornia 76.2874 90.7097
scenario1 rep065 BEAST_lognorm Endressinia 34.8421 16.1691
scenario1 rep065 BEAST_lognorm Enkianthus 89.9044 96.7737
scenario1 rep065 BEAST_lognorm Escallonia 43.8483 56.9866
scenario1 rep065 BEAST_lognorm Eucalyptus 87.4811 87.3
scenario1 rep065 BEAST_lognorm Eupomatia 115.5056 115.5
scenario1 rep065 BEAST_lognorm Euptelea 118.3621 121.234
scenario1 rep065 BEAST_lognorm Fagales 3.6036 7.58994
scenario1 rep065 BEAST_lognorm Fagus 94.9745 95.0999
scenario1 rep065 BEAST_lognorm Gossypium 43.9119 84.4734
scenario1 rep065 BEAST_lognorm Grubbia 87.4843 87.3
scenario1 rep065 BEAST_lognorm Gunnera 117.7604 115.719
scenario1 rep065 BEAST_lognorm Hedycarya 101.4891 101.1
scenario1 rep065 BEAST_lognorm Hedyosmum 117.203 123.023
scenario1 rep065 BEAST_lognorm Helianthus 63.9266 81.531
scenario1 rep065 BEAST_lognorm Helwingia 66.489 66.5
scenario1 rep065 BEAST_lognorm I1 25.8733 1.89771
scenario1 rep065 BEAST_lognorm I10 49.4222 7.46815
scenario1 rep065 BEAST_lognorm I11 5.4387 1.09851
scenario1 rep065 BEAST_lognorm I12 32.3518 27.779
scenario1 rep065 BEAST_lognorm I13 3.7399 0.185028
scenario1 rep065 BEAST_lognorm I14 4.206 3.86045
scenario1 rep065 BEAST_lognorm I15 10.2482 1.09603
scenario1 rep065 BEAST_lognorm I16 26.6094 8.94009
scenario1 rep065 BEAST_lognorm I17 51.8818 45.9205
scenario1 rep065 BEAST_lognorm I18 2.5725 0.164182
scenario1 rep065 BEAST_lognorm I19 7.9599 5.83703
scenario1 rep065 BEAST_lognorm I2 47.3326 31.6116
scenario1 rep065 BEAST_lognorm I20 6.5269 3.33915
scenario1 rep065 BEAST_lognorm I21 10.6999 8.5569
scenario1 rep065 BEAST_lognorm I22 4.6877 5.18713
scenario1 rep065 BEAST_lognorm I23 36.08 2.44022
scenario1 rep065 BEAST_lognorm I24 4.3847 1.63732
scenario1 rep065 BEAST_lognorm I25 6.6083 2.23768
scenario1 rep065 BEAST_lognorm I26 12.7987 3.78906
scenario1 rep065 BEAST_lognorm I27 13.7232 1.59502
scenario1 rep065 BEAST_lognorm I28 15.9716 9.98418
scenario1 rep065 BEAST_lognorm I29 15.7171 15.2348
scenario1 rep065 BEAST_lognorm I3 23.3966 8.06111
scenario1 rep065 BEAST_lognorm I30 14.642 1.5171
scenario1 rep065 BEAST_lognorm I31 8.1761 5.26619
scenario1 rep065 BEAST_lognorm I32 13.6858 1.61306
scenario1 rep065 BEAST_lognorm I33 30.4191 19.2484
scenario1 rep065 BEAST_lognorm I34 2.5894 1.86989
scenario1 rep065 BEAST_lognorm I35 3.4453 1.16187
scenario1 rep065 BEAST_lognorm I36 1.3031 1.81861
scenario1 rep065 BEAST_lognorm I37 1.2898 0.890909
scenario1 rep065 BEAST_lognorm I38 3.5953 6.20129
scenario1 rep065 BEAST_lognorm I39 1.1884 1.1105
scenario1 rep065 BEAST_lognorm I4 15.5488 2.39542
scenario1 rep065 BEAST_lognorm I40 6.0544 0.877635
scenario1 rep065 BEAST_lognorm I41 2.4249 1.11055
scenario1 rep065 BEAST_lognorm I42 8.1284 6.5333
scenario1 rep065 BEAST_lognorm I43 6.4456 7.8076
scenario1 rep065 BEAST_lognorm I44 3.6143 1.50626
